skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
integrate AI workflows with backend systems,1,1.0,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.39668974,0.39668974,0.38403335,0.35848975,0.012656391,WEF01,MCK01,WEF_FutureOfJobs_2025,0.3768552556633949
support cloud database platforms,1,0.745,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.44261682,0.44261682,0.4210332,0.2720723,0.021583617,ONET02,WEF02,WEF_FutureOfJobs_2025,0.37622429728507994
implement security initiatives,1,1.0,WEF03,Cybersecurity,Strong_Growth,0.9,0.41750935,0.41750935,0.23489086,0.22570941,0.18261848,MCK02,ONET06,WEF_FutureOfJobs_2025,0.3757584124803543
discover intelligence,1,0.686,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.39505196,0.39505196,0.33246943,0.23175359,0.06258252,WEF01,MCK04,WEF_FutureOfJobs_2025,0.3752993583679199
learn about technologies,1,0.592,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.44105932,0.44105932,0.3733697,0.3649023,0.06768963,WEF06,ONET03,WEF_FutureOfJobs_2025,0.3749004229903221
perform data analysis,2,0.698,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.41523877,0.41523877,0.38374263,0.37296233,0.031496137,ESCO02,DEC01,WEF_FutureOfJobs_2025,0.37371489107608796
work on national security programs,1,0.736,WEF03,Cybersecurity,Strong_Growth,0.9,0.41425425,0.41425425,0.25733134,0.23072189,0.1569229,ESCO02,MCK04,WEF_FutureOfJobs_2025,0.3728288233280182
assess bias of AI models,1,0.623,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.37220007,0.37220007,0.2938584,0.11923054,0.07834166,WEF07,MCK01,WEF_FutureOfJobs_2025,0.372200071811676
lead AI strategy,1,0.68,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.39170298,0.39170298,0.35334894,0.21857022,0.03835404,WEF01,MCK03,WEF_FutureOfJobs_2025,0.37211783081293104
collaborate with architecture teams on solution designs,1,1.0,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.39072704,0.39072704,0.37480098,0.27862355,0.015926063,MCK02,ONET01,WEF_FutureOfJobs_2025,0.37119069099426266
implement data analytics across digital channels,1,0.747,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.4119499,0.4119499,0.3130897,0.30720344,0.098860204,WEF05,ONET02,WEF_FutureOfJobs_2025,0.3707549124956131
problem -solving.,1,0.453,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.46324328,0.46324328,0.24572046,0.23756066,0.21752281,MCK02,MCK03,McKinsey_FutureOfWork_2025,0.3705946207046509
solve problems,22,0.6611363636363636,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.4631888,0.4631888,0.26382923,0.21235509,0.19935957,DEC03,ESCO01,McKinsey_FutureOfWork_2025,0.37055103778839116
assess the cybersecurity risk of a client,1,1.0,WEF03,Cybersecurity,Strong_Growth,0.9,0.41140494,0.41140494,0.18884714,0.17175582,0.2225578,MCK02,MCK05,WEF_FutureOfJobs_2025,0.37026444375514983
security‑focused.,1,0.369,WEF03,Cybersecurity,Strong_Growth,0.9,0.41103023,0.41103023,0.3003673,0.28392348,0.11066294,MCK02,ONET02,WEF_FutureOfJobs_2025,0.3699272096157074
deploy containerized services,1,0.742,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.43481082,0.43481082,0.12390298,0.10703119,0.31090784,ONET06,DEC02,WEF_FutureOfJobs_2025,0.3695891946554184
lead planning of data analytics,1,0.598,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.41048807,0.41048807,0.36189124,0.29671392,0.04859683,ONET02,ESCO01,WEF_FutureOfJobs_2025,0.36943926215171813
grow data engineering capability,1,0.595,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.4089698,0.4089698,0.34326842,0.28167576,0.065701365,ESCO02,ONET02,WEF_FutureOfJobs_2025,0.3680728107690811
Work in an autonomous,1,0.494,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.3851559,0.3851559,0.3662377,0.28441676,0.018918186,MCK01,WEF01,WEF_FutureOfJobs_2025,0.3658980920910835
develop complex data integrations solutions,1,1.0,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.4063326,0.4063326,0.36719245,0.3312956,0.039140165,ONET02,DEC01,WEF_FutureOfJobs_2025,0.3656993508338928
use Kubernetes,2,0.7095,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.43014103,0.43014103,0.19778857,0.16001268,0.23235247,ONET02,ONET06,WEF_FutureOfJobs_2025,0.3656198769807815
work with Kubernetes,1,0.649,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.429883,0.429883,0.2060303,0.18739039,0.22385271,MCK02,ONET02,WEF_FutureOfJobs_2025,0.3654005527496338
complete mandatory security trainings,1,0.691,WEF03,Cybersecurity,Strong_Growth,0.9,0.4050617,0.4050617,0.28205234,0.20850143,0.123009354,DEC01,DEC03,WEF_FutureOfJobs_2025,0.3645555227994919
implement security projects,1,0.679,WEF03,Cybersecurity,Strong_Growth,0.9,0.40476352,0.40476352,0.28992295,0.2630107,0.11484057,ESCO01,MCK02,WEF_FutureOfJobs_2025,0.3642871677875519
deploy infrastructure in code,1,1.0,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.42651656,0.42651656,0.33626717,0.28572902,0.09024939,DEC03,DEC02,WEF_FutureOfJobs_2025,0.36253907829523085
implement security technologies,1,0.604,WEF03,Cybersecurity,Strong_Growth,0.9,0.40254804,0.40254804,0.3278201,0.2848778,0.07472795,ONET06,MCK02,WEF_FutureOfJobs_2025,0.3622932404279709
deliver intelligence layer,1,0.597,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.38128248,0.38128248,0.29816312,0.2726469,0.08311936,WEF01,MCK02,WEF_FutureOfJobs_2025,0.36221835464239116
maintain inventory of AI models,1,0.588,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.38102373,0.38102373,0.3564513,0.1995322,0.024572432,WEF01,DEC03,WEF_FutureOfJobs_2025,0.36197254806756973
shape the future of digital commerce,1,0.562,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.5156136,0.5156136,0.3757847,0.34001938,0.13982892,ONET06,WEF08,WEF_FutureOfJobs_2025,0.3609295308589935
deliver datacenter infrastructure,1,0.606,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.42423224,0.42423224,0.31208107,0.25731742,0.112151176,ONET02,WEF02,WEF_FutureOfJobs_2025,0.36059740781784055
grow skills,1,0.602,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.47976708,0.47976708,0.35705885,0.25555116,0.12270823,MCK03,WEF08,WEF_FutureOfJobs_2025,0.3598253130912781
stay current with Gen AI frameworks,1,0.586,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.35887542,0.35887542,0.34869185,0.2374467,0.010183573,WEF07,DEC03,WEF_FutureOfJobs_2025,0.35887542366981506
lead delivery of analytics initiatives,1,0.608,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.39768496,0.39768496,0.32481045,0.30741554,0.072874516,ONET02,MCK02,WEF_FutureOfJobs_2025,0.3579164654016495
assess accuracy of AI models,1,0.627,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.35752016,0.35752016,0.31803176,0.13515514,0.039488405,WEF07,MCK01,WEF_FutureOfJobs_2025,0.3575201630592346
monitor machine learning models,1,0.62,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.35742128,0.35742128,0.19931139,0.19596332,0.15810989,WEF02,ONET02,WEF_FutureOfJobs_2025,0.35742127895355225
scalable infrastructure,1,0.548,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.41966504,0.41966504,0.2927445,0.28787047,0.12692055,ONET02,ONET06,WEF_FutureOfJobs_2025,0.3567152827978134
execute GEN AI/AI strategy,1,0.631,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.37533417,0.37533417,0.32775456,0.1842134,0.047579616,WEF01,MCK01,WEF_FutureOfJobs_2025,0.35656746476888657
ensure AI systems follow best practices for observability,1,0.731,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.3751594,0.3751594,0.2909989,0.16823556,0.08416051,WEF01,DEC03,WEF_FutureOfJobs_2025,0.35640144199132917
analytical skills,3,0.4726666666666666,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.44495898,0.44495898,0.31076032,0.31040952,0.13419867,ESCO02,MCK02,McKinsey_FutureOfWork_2025,0.35596718788146975
learn new technologies,1,0.612,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.4184014,0.4184014,0.3437998,0.33899626,0.07460159,MCK02,DEC02,WEF_FutureOfJobs_2025,0.35564118176698684
enable scalable analytics,1,1.0,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.39460087,0.39460087,0.30082855,0.22237445,0.09377232,ONET02,WEF04,WEF_FutureOfJobs_2025,0.3551407814025879
build AI-generated meta content,1,0.703,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.37354085,0.37354085,0.32951686,0.22321375,0.04402399,WEF01,ONET04,WEF_FutureOfJobs_2025,0.3548638060688972
collaborate with volunteers,1,0.726,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.37314996,0.37314996,0.34163815,0.27317247,0.031511813,MCK02,MCK03,WEF_FutureOfJobs_2025,0.3544924631714821
perform effective cyber risk management,1,0.768,WEF03,Cybersecurity,Strong_Growth,0.9,0.39375263,0.39375263,0.27125117,0.2039353,0.12250146,ESCO01,ONET02,WEF_FutureOfJobs_2025,0.3543773710727692
thrive in dynamic environments,2,0.622,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.472501,0.472501,0.16907002,0.15659127,0.30343097,DEC02,DEC03,WEF_FutureOfJobs_2025,0.35437575727701187
collaborate with others,1,0.637,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.37176192,0.37176192,0.3647706,0.20146132,0.006991327,MCK02,MCK03,WEF_FutureOfJobs_2025,0.3531738221645355
maintain work-life balance,1,0.641,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.47076175,0.47076175,0.2612267,0.18055302,0.20953503,DEC03,MCK03,WEF_FutureOfJobs_2025,0.35307130962610245
analytical mind,1,0.448,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.44028857,0.44028857,0.23919214,0.17359053,0.20109643,WEF07,MCK02,McKinsey_FutureOfWork_2025,0.3522308588027954
assess scalability of AI models,1,0.629,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.3520347,0.3520347,0.32452887,0.20962566,0.027505815,WEF07,MCK05,WEF_FutureOfJobs_2025,0.35203468799591064
solve problems proactively,1,0.871,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.44001257,0.44001257,0.315181,0.24146706,0.12483159,DEC03,WEF07,McKinsey_FutureOfWork_2025,0.3520100593566895
apply advanced data science techniques,1,0.742,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.39069703,0.39069703,0.36363062,0.3419361,0.02706641,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.35162732899189
-solving skills,5,0.4344,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.4380398,0.4380398,0.32043192,0.31938323,0.11760789,WEF08,DEC03,McKinsey_FutureOfWork_2025,0.3504318475723267
program with data analysis packages,1,0.67,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.38916293,0.38916293,0.2928089,0.2886077,0.09635404,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.35024663507938386
create intelligence,1,0.682,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.3685614,0.3685614,0.28687063,0.26226145,0.08169076,WEF01,MCK05,WEF_FutureOfJobs_2025,0.3501333177089691
develop on Container platforms,1,0.702,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.41164204,0.41164204,0.3026494,0.22856846,0.108992636,DEC02,ONET03,WEF_FutureOfJobs_2025,0.34989573806524277
maintain skills,1,0.675,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.46608818,0.46608818,0.37915462,0.36163315,0.08693355,DEC03,MCK03,WEF_FutureOfJobs_2025,0.34956613183021545
develop data platform,1,0.671,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.38792235,0.38792235,0.37848035,0.37376785,0.009442002,ONET02,WEF05,WEF_FutureOfJobs_2025,0.3491301119327545
tech,1,0.484,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.4106957,0.4106957,0.38749382,0.30801788,0.023201883,MCK02,ONET03,WEF_FutureOfJobs_2025,0.3490913465619087
integrate with GitOps/DevOps workflows,1,0.755,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.4105023,0.4105023,0.33788645,0.3271486,0.07261586,DEC03,MCK01,WEF_FutureOfJobs_2025,0.348926967382431
collaborate with Architects,1,0.9,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.36706042,0.36706042,0.36335295,0.2731996,0.0037074685,MCK02,ONET03,WEF_FutureOfJobs_2025,0.3487074017524719
creative thinking,1,0.463,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.43551272,0.43551272,0.23918949,0.2287704,0.19632323,MCK05,MCK02,McKinsey_FutureOfWork_2025,0.348410177230835
thrive in a fast -paced environment.,1,0.487,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.4638927,0.4638927,0.22580864,0.20358838,0.23808406,DEC03,MCK03,WEF_FutureOfJobs_2025,0.3479195237159729
report on information security,1,0.702,WEF03,Cybersecurity,Strong_Growth,0.9,0.3856412,0.3856412,0.21241058,0.20774253,0.1732306,ONET03,ONET02,WEF_FutureOfJobs_2025,0.3470770686864853
implement data warehouse solutions,1,1.0,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.38497204,0.38497204,0.3740954,0.29868567,0.010876626,ONET02,DEC01,WEF_FutureOfJobs_2025,0.3464748322963715
implement Data Engineering,1,0.598,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.38382638,0.38382638,0.36832917,0.32251227,0.015497208,ESCO02,DEC01,WEF_FutureOfJobs_2025,0.34544373750686647
grow audience using AI tools,1,0.561,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.36195335,0.36195335,0.3155254,0.20625155,0.046427935,WEF01,ONET04,WEF_FutureOfJobs_2025,0.34385568052530285
communicate potential cyber threats,1,0.869,WEF03,Cybersecurity,Strong_Growth,0.9,0.38130176,0.38130176,0.26408088,0.19184646,0.11722088,MCK02,WEF07,WEF_FutureOfJobs_2025,0.34317158460617064
enable resilient systems,1,0.663,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.45755866,0.45755866,0.30776006,0.2514875,0.1497986,ONET02,ONET06,WEF_FutureOfJobs_2025,0.3431689962744713
build infrastructure,1,0.714,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.401782,0.401782,0.28417125,0.26554286,0.11761075,MCK02,DEC02,WEF_FutureOfJobs_2025,0.34151470512151716
autonomous,1,0.471,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.35943595,0.35943595,0.2680392,0.25022545,0.09139675,MCK01,WEF01,WEF_FutureOfJobs_2025,0.34146414846181866
Problem Solving:,1,0.435,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.42535806,0.42535806,0.20755306,0.20544703,0.217805,ESCO01,MCK02,McKinsey_FutureOfWork_2025,0.3402864456176758
integrate ML models into applications,1,1.0,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.3401056,0.3401056,0.26244223,0.21937856,0.07766336,ESCO02,DEC01,WEF_FutureOfJobs_2025,0.3401055932044983
build AWS cloud security capabilities,1,1.0,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.39993998,0.39993998,0.23751357,0.18070717,0.16242641,WEF03,ONET01,WEF_FutureOfJobs_2025,0.3399489864706993
demonstrate an analytical approach to problem solving,1,0.737,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.4228708,0.4228708,0.28130654,0.22447616,0.14156428,ESCO02,MCK02,McKinsey_FutureOfWork_2025,0.33829665184020996
Maintain inventory of Layer 6 -monitored AI models &,1,0.487,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.35607734,0.35607734,0.30554047,0.22129013,0.05053687,WEF01,DEC03,WEF_FutureOfJobs_2025,0.33827347606420516
deploy containerized workloads,1,0.603,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.39794153,0.39794153,0.16445653,0.1248846,0.233485,DEC02,DEC03,WEF_FutureOfJobs_2025,0.33825030028820036
build AI-generated blogs,1,0.705,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.35516837,0.35516837,0.33065474,0.22506364,0.024513632,WEF01,DEC02,WEF_FutureOfJobs_2025,0.3374099537730217
alert on information security threats,1,0.592,WEF03,Cybersecurity,Strong_Growth,0.9,0.3744492,0.3744492,0.12790117,0.1277257,0.24654803,ONET02,WEF01,WEF_FutureOfJobs_2025,0.33700427412986755
lead AI Customer Success opportunity,1,0.635,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.3538583,0.3538583,0.31105733,0.19844532,0.042800963,WEF01,ESCO02,WEF_FutureOfJobs_2025,0.336165377497673
operate security solutions,1,0.598,WEF03,Cybersecurity,Strong_Growth,0.9,0.3728302,0.3728302,0.29268363,0.26221693,0.08014658,DEC03,ONET02,WEF_FutureOfJobs_2025,0.3355471909046173
shape AI integration,1,0.616,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.3351729,0.3351729,0.30448374,0.2220448,0.03068915,WEF07,MCK01,WEF_FutureOfJobs_2025,0.3351728916168213
solve analytical problems,1,0.837,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.4187637,0.4187637,0.29449537,0.19407395,0.12426832,ESCO02,ONET02,McKinsey_FutureOfWork_2025,0.3350109577178955
infrastructure projects,1,0.547,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.3926321,0.3926321,0.33783314,0.3212365,0.05479896,MCK02,ESCO01,WEF_FutureOfJobs_2025,0.3337372824549675
grow career,1,0.676,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.44483954,0.44483954,0.34495276,0.19534293,0.099886775,MCK03,WEF02,WEF_FutureOfJobs_2025,0.33362965285778046
fine-tune generative AI capabilities,1,0.644,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.33340275,0.33340275,0.3324691,0.14305076,0.00093364716,WEF07,MCK05,WEF_FutureOfJobs_2025,0.33340275287628174
work autonomously,3,0.7593333333333333,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.3508414,0.3508414,0.33163247,0.23939426,0.019208938,MCK01,WEF01,WEF_FutureOfJobs_2025,0.3332993328571319
marketing systems.,1,0.525,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.4757959,0.4757959,0.37696704,0.35663828,0.09882885,ONET06,ONET02,WEF_FutureOfJobs_2025,0.3330571264028549
operate with agility,1,0.633,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.44376191,0.44376191,0.30626187,0.2482265,0.13750005,MCK02,ESCO01,WEF_FutureOfJobs_2025,0.33282143622636795
apply project management methodologies,1,0.65,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.6051078,0.6051078,0.3375882,0.3343172,0.2675196,ESCO02,MCK02,ESCO_v1.2_2024,0.33280928134918214
solve difficult problems,1,0.96,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.41549718,0.41549718,0.21087703,0.17284305,0.20462015,DEC03,ESCO02,McKinsey_FutureOfWork_2025,0.33239774703979497
tech + platforms,1,0.535,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.4747425,0.4747425,0.39778498,0.36805597,0.076957524,MCK02,ONET03,WEF_FutureOfJobs_2025,0.3323197513818741
-initiative,1,0.494,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.3476018,0.3476018,0.20327535,0.18958443,0.14432645,MCK04,MCK03,WEF_FutureOfJobs_2025,0.3302217110991478
collaborate with ACQO,1,0.635,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.34745067,0.34745067,0.31567824,0.17558223,0.031772435,MCK02,MCK01,WEF_FutureOfJobs_2025,0.3300781399011612
apply DevOps principles,1,0.773,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.38831905,0.38831905,0.352589,0.31382573,0.035730034,DEC03,ONET01,WEF_FutureOfJobs_2025,0.33007118850946426
implement data pipelines,1,1.0,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.36648166,0.36648166,0.32009488,0.26979843,0.04638678,DEC01,ONET02,WEF_FutureOfJobs_2025,0.32983349561691283
maintain security standards,1,0.606,WEF03,Cybersecurity,Strong_Growth,0.9,0.36607203,0.36607203,0.26833335,0.23070899,0.09773868,DEC03,DEC02,WEF_FutureOfJobs_2025,0.32946482598781585
manage global Infrastructure projects,1,1.0,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.38741902,0.38741902,0.3387014,0.28856397,0.048717618,ESCO01,MCK02,WEF_FutureOfJobs_2025,0.3293061628937721
develop containerized applications,1,0.739,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.38734293,0.38734293,0.28936994,0.23780209,0.09797299,DEC02,ONET03,WEF_FutureOfJobs_2025,0.3292414903640747
deploy data science models,1,1.0,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.3656836,0.3656836,0.34261066,0.32467467,0.023072928,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.32911522686481476
define problems,1,0.864,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.41006288,0.41006288,0.22662456,0.18295377,0.18343832,ESCO02,ESCO01,McKinsey_FutureOfWork_2025,0.3280503034591675
design complex data integrations solutions,1,1.0,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.3633872,0.3633872,0.32983863,0.31933174,0.033548564,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.32704847753047944
implement observability for AI/ML systems,1,1.0,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.3266817,0.3266817,0.30182692,0.16982342,0.02485478,WEF07,MCK05,WEF_FutureOfJobs_2025,0.3266817033290863
develop training solutions,1,0.678,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.326398,0.326398,0.3144809,0.3127348,0.011917084,MCK05,MCK02,WEF_FutureOfJobs_2025,0.32639798521995544
