job_id,date_posted,knowledge,confidence_score,confidence_tier,source
in-e6c3e4dc37f56797,11/24/2025,MySQL,0.837,High,BERT+LLM
in-e6c3e4dc37f56797,11/24/2025,PostgreSQL,0.842,High,BERT+LLM
in-e6c3e4dc37f56797,11/24/2025,Oracle,0.847,High,BERT+LLM
in-e6c3e4dc37f56797,11/24/2025,MS SQL Server,0.76,Medium High,BERT+LLM
in-e6c3e4dc37f56797,11/24/2025,cloud database services,0.842,High,BERT+LLM
in-e6c3e4dc37f56797,11/24/2025,automation,0.633,Medium,BERT+LLM
in-e6c3e4dc37f56797,11/24/2025,TS/SCI,0.75,Medium High,LLM
in-e6c3e4dc37f56797,11/24/2025,MD polygraph,0.822,High,BERT+LLM
in-e6c3e4dc37f56797,11/24/2025,stored procedures,0.75,Medium High,LLM
in-e6c3e4dc37f56797,11/24/2025,triggers,0.75,Medium High,LLM
in-e6c3e4dc37f56797,11/24/2025,scripting languages,0.75,Medium High,LLM
in-e6c3e4dc37f56797,11/24/2025,SCI,0.376,Very Low,BERT (standalone)
in-95ce3d45d9b17c4c,11/27/2025,telephony,0.753,Medium High,BERT+LLM
in-95ce3d45d9b17c4c,11/27/2025,contact centre,0.761,Medium High,BERT+LLM
in-95ce3d45d9b17c4c,11/27/2025,outbound dialler,0.75,Medium High,LLM
in-95ce3d45d9b17c4c,11/27/2025,system optimisation,0.672,Medium,BERT+LLM
in-95ce3d45d9b17c4c,11/27/2025,contact centre telephony industry best practice,0.792,Medium High,BERT+LLM
in-95ce3d45d9b17c4c,11/27/2025,PHI industry,0.827,High,BERT+LLM
in-95ce3d45d9b17c4c,11/27/2025,Salesforce,0.852,High,BERT+LLM
in-95ce3d45d9b17c4c,11/27/2025,outbound,0.553,Medium Low,BERT (standalone)
in-95ce3d45d9b17c4c,11/27/2025,dialler administration,0.477,Low,BERT (standalone)
in-95ce3d45d9b17c4c,11/27/2025,contact,0.559,Medium Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,Financial Crime,0.844,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,Fraud and Scams,0.75,Medium High,LLM
in-99203b2e0efd2e09,11/27/2025,Regulatory Compliance,0.844,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,AML/CTF,0.75,Medium High,LLM
in-99203b2e0efd2e09,11/27/2025,regulatory frameworks,0.85,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,risk management strategies,0.843,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,data tools,0.828,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,Excel,0.75,Medium High,LLM
in-99203b2e0efd2e09,11/27/2025,Tableau,0.847,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,Alteryx,0.839,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,reporting dashboards,0.844,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,ACAMS,0.814,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,ICA,0.836,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,CIA,0.831,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,data analytics,0.75,Medium High,LLM
in-99203b2e0efd2e09,11/27/2025,digital tools,0.75,Medium High,LLM
in-99203b2e0efd2e09,11/27/2025,professional services,0.75,Medium High,LLM
in-99203b2e0efd2e09,11/27/2025,financial services,0.843,High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,audit,0.792,Medium High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,Risk Management,0.75,Medium High,LLM
in-99203b2e0efd2e09,11/27/2025,Business Innovation,0.747,Medium High,BERT+LLM
in-99203b2e0efd2e09,11/27/2025,Fraud and,0.531,Medium Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,"Scams,",0.484,Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,"planning,",0.353,Very Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,"fieldwork,",0.505,Medium Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,"reporting,",0.516,Medium Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,closure.,0.446,Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,digital,0.241,Very Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,"Compliance,",0.557,Medium Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,AML,0.546,Medium Low,BERT (standalone)
in-99203b2e0efd2e09,11/27/2025,"CTF,",0.354,Very Low,BERT (standalone)
in-41b8e791e8334e93,11/25/2025,budgeting,0.719,Medium High,BERT+LLM
in-41b8e791e8334e93,11/25/2025,forecasting,0.764,Medium High,BERT+LLM
in-41b8e791e8334e93,11/25/2025,variance analysis,0.836,High,BERT+LLM
in-41b8e791e8334e93,11/25/2025,financial reporting,0.826,High,BERT+LLM
in-41b8e791e8334e93,11/25/2025,financial insights,0.75,Medium High,LLM
in-41b8e791e8334e93,11/25/2025,strategic decision-making,0.75,Medium High,LLM
in-41b8e791e8334e93,11/25/2025,operational decision-making,0.75,Medium High,LLM
in-41b8e791e8334e93,11/25/2025,corporate objectives,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,welding,0.837,High,BERT+LLM
in-1ac9d36a98c98193,12/1/2025,NDE,0.848,High,BERT+LLM
in-1ac9d36a98c98193,12/1/2025,heat treatment,0.844,High,BERT+LLM
in-1ac9d36a98c98193,12/1/2025,special processes,0.84,High,BERT+LLM
in-1ac9d36a98c98193,12/1/2025,electron beam,0.848,High,BERT+LLM
in-1ac9d36a98c98193,12/1/2025,laser processing,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,additive manufacture,0.846,High,BERT+LLM
in-1ac9d36a98c98193,12/1/2025,cladding,0.826,High,BERT+LLM
in-1ac9d36a98c98193,12/1/2025,cutting,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,drilling,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,Pressurised Water Reactor system,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,International Institute of Welding (IIW),0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,European Welding Federation (EWF),0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,IEng,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,Ceng,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,NVQ,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,MSc Welding Engineering,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,high-integrity products,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,highly regulated industries,0.75,Medium High,LLM
in-1ac9d36a98c98193,12/1/2025,initial,0.44,Low,BERT (standalone)
in-1ac9d36a98c98193,12/1/2025,final,0.392,Very Low,BERT (standalone)
in-1ac9d36a98c98193,12/1/2025,human factors.,0.374,Very Low,BERT (standalone)
in-1ac9d36a98c98193,12/1/2025,foundation degree,0.544,Medium Low,BERT (standalone)
in-1ac9d36a98c98193,12/1/2025,MSc,0.321,Very Low,BERT (standalone)
in-1ac9d36a98c98193,12/1/2025,cutting / drilling).,0.404,Low,BERT (standalone)
in-c25ef4dda13ea13b,12/1/2025,project management processes,0.705,Medium High,BERT+LLM
in-c25ef4dda13ea13b,12/1/2025,Blue Card,0.75,Medium High,LLM
in-c25ef4dda13ea13b,12/1/2025,NDIS Worker Screening Check,0.75,Medium High,LLM
in-c25ef4dda13ea13b,12/1/2025,Fit2Work National Criminal History Check,0.75,Medium High,LLM
in-c25ef4dda13ea13b,12/1/2025,Blue,0.331,Very Low,BERT (standalone)
in-c25ef4dda13ea13b,12/1/2025,Worker,0.279,Very Low,BERT (standalone)
in-2875fced84fcd137,11/20/2025,databases,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,policies,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,procedures,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,database performance,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,database capacity,0.753,Medium High,BERT+LLM
in-2875fced84fcd137,11/20/2025,synchronization,0.849,High,BERT+LLM
in-2875fced84fcd137,11/20/2025,replication,0.822,High,BERT+LLM
in-2875fced84fcd137,11/20/2025,distributed data,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,database objects,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,stored procedures,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,advanced programming techniques,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,standard concepts,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,practices,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,labor market industry,0.842,High,BERT+LLM
in-2875fced84fcd137,11/20/2025,security concepts,0.807,High,BERT+LLM
in-2875fced84fcd137,11/20/2025,applications,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,operational data,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,organizational data sources,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,data access tools,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,data access,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,data security,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,data utilization,0.75,Medium High,LLM
in-2875fced84fcd137,11/20/2025,regulatory occupation industries,0.826,High,BERT+LLM
in-2875fced84fcd137,11/20/2025,"standard concepts, practices, and procedures",0.502,Medium Low,BERT (standalone)
in-18cb5784cc91da52,11/28/2025,Intelligent Transport Systems (ITS),0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,tolling,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,road user charging,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,smart cities,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,traffic signal design,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,C-ITS,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,Connected and Autonomous Vehicles (CAVs),0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,pricing and payments,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,data-sharing platforms,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,future mobility planning,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,electromobility,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,civil engineering,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,electronic engineering,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,software development,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,web development,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,technical project management,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,transport advisory,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,transport sector,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,digital systems,0.75,Medium High,LLM
in-18cb5784cc91da52,11/28/2025,Advisory and Digital Services,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,electrical design,0.845,High,BERT+LLM
in-5d463791078287b1,11/27/2025,control panels,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,electrical installation drawings,0.84,High,BERT+LLM
in-5d463791078287b1,11/27/2025,schematics,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,low-voltage motor control systems,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,CAD software,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,AutoCAD Electrical,0.818,High,BERT+LLM
in-5d463791078287b1,11/27/2025,safety standards,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,compliance standards,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,performance requirements,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,design reviews,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,Factory Acceptance Testing (FAT),0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,Site Acceptance Testing (SAT),0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,ERP system,0.75,Medium High,LLM
in-5d463791078287b1,11/27/2025,electrical industry standards,0.85,High,BERT+LLM
in-5d463791078287b1,11/27/2025,low,0.554,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,motor control systems.,0.509,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,"layout drawings,",0.517,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,wiring diagrams,0.476,Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,CAD,0.559,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,AutoCAD,0.558,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,Electrical.,0.458,Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,panel,0.286,Very Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,electrical design engineering role.,0.489,Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,Electrical,0.556,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,HNC,0.558,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,HND,0.558,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,ERP,0.553,Medium Low,BERT (standalone)
in-5d463791078287b1,11/27/2025,real,0.555,Medium Low,BERT (standalone)
in-98a73fab548e6eec,11/19/2025,Microsoft SQL Server,0.733,Medium High,BERT+LLM
in-98a73fab548e6eec,11/19/2025,technical environment,0.707,Medium High,BERT+LLM
in-98a73fab548e6eec,11/19/2025,networks,0.75,Medium High,LLM
in-98a73fab548e6eec,11/19/2025,application software,0.75,Medium High,LLM
in-98a73fab548e6eec,11/19/2025,database installation,0.85,High,BERT+LLM
in-98a73fab548e6eec,11/19/2025,database design,0.75,Medium High,LLM
in-98a73fab548e6eec,11/19/2025,security principles,0.816,High,BERT+LLM
in-98a73fab548e6eec,11/19/2025,query optimization,0.85,High,BERT+LLM
in-98a73fab548e6eec,11/19/2025,DISA STIGs,0.75,Medium High,LLM
in-98a73fab548e6eec,11/19/2025,nuclear solutions,0.75,Medium High,LLM
in-98a73fab548e6eec,11/19/2025,software development,0.75,Medium High,LLM
in-98a73fab548e6eec,11/19/2025,best practices,0.75,Medium High,LLM
in-98a73fab548e6eec,11/19/2025,Microsoft,0.374,Very Low,BERT (standalone)
in-98a73fab548e6eec,11/19/2025,networks and application software.,0.527,Medium Low,BERT (standalone)
in-98a73fab548e6eec,11/19/2025,"design,",0.483,Low,BERT (standalone)
in-98a73fab548e6eec,11/19/2025,problem,0.517,Medium Low,BERT (standalone)
in-98a73fab548e6eec,11/19/2025,DISA,0.557,Medium Low,BERT (standalone)
in-98a73fab548e6eec,11/19/2025,STIGs,0.302,Very Low,BERT (standalone)
in-4452b3ca526b259d,11/23/2025,computer,0.729,Medium High,BERT+LLM
in-4452b3ca526b259d,11/23/2025,telephone communication,0.724,Medium High,BERT+LLM
in-4452b3ca526b259d,11/23/2025,audiology,0.75,Medium High,LLM
in-4452b3ca526b259d,11/23/2025,hearing aid clinic,0.75,Medium High,LLM
in-4452b3ca526b259d,11/23/2025,administrative tasks,0.75,Medium High,LLM
in-1f7c05e642b1bc5e,12/1/2025,organisational transformations,0.847,High,BERT+LLM
in-1f7c05e642b1bc5e,12/1/2025,change management principles,0.841,High,BERT+LLM
in-1f7c05e642b1bc5e,12/1/2025,PPM,0.838,High,BERT+LLM
in-1f7c05e642b1bc5e,12/1/2025,public services landscape,0.839,High,BERT+LLM
in-1f7c05e642b1bc5e,12/1/2025,digital transformation,0.75,Medium High,LLM
in-1f7c05e642b1bc5e,12/1/2025,emerging technologies,0.75,Medium High,LLM
in-1f7c05e642b1bc5e,12/1/2025,project and programme management,0.75,Medium High,LLM
in-1f7c05e642b1bc5e,12/1/2025,benefits management,0.75,Medium High,LLM
in-1f7c05e642b1bc5e,12/1/2025,post-implementation review,0.75,Medium High,LLM
in-1f7c05e642b1bc5e,12/1/2025,governance,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,Utility Infrastructure,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,Social Infrastructure,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,water infrastructure,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,energy infrastructure,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,gas infrastructure,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,power infrastructure,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,telecoms infrastructure,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,retrofit,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,refurbishment,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,construction projects,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,budget management,0.75,Medium High,LLM
in-354d2de543ba6272,11/21/2025,cost tracking,0.75,Medium High,LLM
in-68cda747b25e4f5d,12/1/2025,Financial Support,0.75,Medium High,LLM
in-68cda747b25e4f5d,12/1/2025,Strategy,0.741,Medium High,BERT+LLM
in-68cda747b25e4f5d,12/1/2025,Change Management,0.75,Medium High,LLM
in-68cda747b25e4f5d,12/1/2025,Control Framework,0.75,Medium High,LLM
in-68cda747b25e4f5d,12/1/2025,Governance,0.75,Medium High,LLM
in-68cda747b25e4f5d,12/1/2025,Regulatory Compliance,0.75,Medium High,LLM
in-68cda747b25e4f5d,12/1/2025,Collections,0.725,Medium High,BERT+LLM
in-68cda747b25e4f5d,12/1/2025,Recoveries,0.75,Medium High,LLM
in-68cda747b25e4f5d,12/1/2025,Transformation Programmes,0.75,Medium High,LLM
in-68cda747b25e4f5d,12/1/2025,Financial,0.279,Very Low,BERT (standalone)
in-68cda747b25e4f5d,12/1/2025,change,0.297,Very Low,BERT (standalone)
in-46f94ce37404c0ed,11/18/2025,lead management,0.697,Medium,BERT+LLM
in-46f94ce37404c0ed,11/18/2025,data entry,0.834,High,BERT+LLM
in-46f94ce37404c0ed,11/18/2025,contract processing,0.833,High,BERT+LLM
in-46f94ce37404c0ed,11/18/2025,sales operations,0.75,Medium High,LLM
in-46f94ce37404c0ed,11/18/2025,luxury travel,0.75,Medium High,LLM
in-46f94ce37404c0ed,11/18/2025,event management,0.75,Medium High,LLM
in-9e59fb4a8f30888e,11/21/2025,data-driven insights,0.75,Medium High,LLM
in-9e59fb4a8f30888e,11/21/2025,product roadmap,0.75,Medium High,LLM
in-9e59fb4a8f30888e,11/21/2025,cutting-edge tools,0.75,Medium High,LLM
in-9e59fb4a8f30888e,11/21/2025,product performance,0.75,Medium High,LLM
in-9e59fb4a8f30888e,11/21/2025,strategic decisions,0.75,Medium High,LLM
in-9e59fb4a8f30888e,11/21/2025,Data & Analytics,0.75,Medium High,LLM
in-9e59fb4a8f30888e,11/21/2025,Customer Care,0.735,Medium High,BERT+LLM
in-9ebdd442c4a5d2be,11/13/2025,civil engineering,0.788,Medium High,BERT+LLM
in-9ebdd442c4a5d2be,11/13/2025,rail and transit,0.75,Medium High,LLM
in-9ebdd442c4a5d2be,11/13/2025,municipal design,0.75,Medium High,LLM
in-9ebdd442c4a5d2be,11/13/2025,safety regulations,0.75,Medium High,LLM
in-9ebdd442c4a5d2be,11/13/2025,industry standards,0.75,Medium High,LLM
in-9ebdd442c4a5d2be,11/13/2025,codes,0.75,Medium High,LLM
in-2b45108ebaf2dc0d,11/21/2025,Power BI,0.85,High,BERT+LLM
in-2b45108ebaf2dc0d,11/21/2025,DAX,0.844,High,BERT+LLM
in-2b45108ebaf2dc0d,11/21/2025,data modelling,0.85,High,BERT+LLM
in-2b45108ebaf2dc0d,11/21/2025,Microsoft Fabric,0.75,Medium High,LLM
in-2b45108ebaf2dc0d,11/21/2025,cloud‑based BI solutions,0.837,High,BERT+LLM
in-2b45108ebaf2dc0d,11/21/2025,SQL,0.845,High,BERT+LLM
in-2b45108ebaf2dc0d,11/21/2025,ETL/ELT design,0.75,Medium High,LLM
in-2b45108ebaf2dc0d,11/21/2025,business analysis,0.844,High,BERT+LLM
in-2b45108ebaf2dc0d,11/21/2025,reporting,0.725,Medium High,BERT+LLM
in-2b45108ebaf2dc0d,11/21/2025,analytics,0.75,Medium High,LLM
in-2b45108ebaf2dc0d,11/21/2025,BI platform,0.75,Medium High,LLM
in-2b45108ebaf2dc0d,11/21/2025,Microsoft,0.559,Medium Low,BERT (standalone)
in-2b45108ebaf2dc0d,11/21/2025,Fabric BI,0.399,Very Low,BERT (standalone)
in-2b45108ebaf2dc0d,11/21/2025,Fabric,0.292,Very Low,BERT (standalone)
in-2b45108ebaf2dc0d,11/21/2025,ETL,0.557,Medium Low,BERT (standalone)
in-2b45108ebaf2dc0d,11/21/2025,ELT design,0.495,Low,BERT (standalone)
in-997c4ba0537b73fd,11/12/2025,CAD software,0.832,High,BERT+LLM
in-997c4ba0537b73fd,11/12/2025,ERP system,0.835,High,BERT+LLM
in-997c4ba0537b73fd,11/12/2025,office software solutions,0.82,High,BERT+LLM
in-997c4ba0537b73fd,11/12/2025,water treatment,0.75,Medium High,LLM
in-997c4ba0537b73fd,11/12/2025,wastewater treatment,0.75,Medium High,LLM
in-997c4ba0537b73fd,11/12/2025,engineering,0.75,Medium High,LLM
in-997c4ba0537b73fd,11/12/2025,manufacturing,0.75,Medium High,LLM
in-997c4ba0537b73fd,11/12/2025,procurement,0.75,Medium High,LLM
in-997c4ba0537b73fd,11/12/2025,project management,0.75,Medium High,LLM
in-997c4ba0537b73fd,11/12/2025,safety policies and procedures,0.75,Medium High,LLM
in-7ee8ee2623e56bef,12/1/2025,material science,0.75,Medium High,LLM
in-7ee8ee2623e56bef,12/1/2025,surface engineering,0.75,Medium High,LLM
in-7ee8ee2623e56bef,12/1/2025,semiconductors,0.75,Medium High,LLM
in-7ee8ee2623e56bef,12/1/2025,"Environment, Social, and Governance (ESG)",0.75,Medium High,LLM
in-7ee8ee2623e56bef,12/1/2025,material,0.421,Low,BERT (standalone)
in-4c0e76d448ffc00d,11/25/2025,data,0.75,Medium High,LLM
in-4c0e76d448ffc00d,11/25/2025,reporting,0.75,Medium High,LLM
in-4c0e76d448ffc00d,11/25/2025,systems architecture,0.75,Medium High,LLM
in-4c0e76d448ffc00d,11/25/2025,governance,0.75,Medium High,LLM
in-4c0e76d448ffc00d,11/25/2025,regulatory compliance,0.75,Medium High,LLM
in-4c0e76d448ffc00d,11/25/2025,standard operating procedures,0.75,Medium High,LLM
in-4c0e76d448ffc00d,11/25/2025,client intelligence,0.75,Medium High,LLM
in-4c0e76d448ffc00d,11/25/2025,"data, reporting,",0.427,Low,BERT (standalone)
in-504a64e84bbc7ddb,11/18/2025,database systems,0.75,Medium High,LLM
in-504a64e84bbc7ddb,11/18/2025,expert database management,0.82,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,Personal Care,0.677,Medium,BERT+LLM
in-2852318d9eae20d7,12/2/2025,Disease,0.637,Medium,BERT+LLM
in-2852318d9eae20d7,12/2/2025,Disorder,0.746,Medium High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,Injury,0.791,Medium High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,clinical governance,0.849,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,service development,0.847,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,operational leadership,0.845,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,risk management,0.838,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,CQC,0.694,Medium,BERT+LLM
in-2852318d9eae20d7,12/2/2025,tracheostomy,0.847,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,ventilation,0.846,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,PEG,0.847,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,epilepsy,0.836,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,assessments,0.841,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,MDT meetings,0.844,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,start-up clinical planning,0.75,Medium High,LLM
in-2852318d9eae20d7,12/2/2025,documentation,0.81,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,infection control,0.84,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,care plan quality,0.805,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,incident reviews,0.841,High,BERT+LLM
in-2852318d9eae20d7,12/2/2025,debriefs,0.846,High,BERT+LLM
