rank,skill,demand_freq,mean_confidence,skill_type,bloom_level,example_job_ids,demand_norm,trend_score_norm,trend_label,trend_q_value,future_weight,future_domain,mapping_margin,future_norm,coverage_gap,validity_score,priority_score,expert_priority
109,collaborate with clients,4,0.66375,Soft,Evaluate,"['in-e83d82f6046a761b', 'in-8e1b2efd1265f8b9', 'in-5ced6d9107a6c537', 'in-e96393a458fef0cb']",0.12903225806451613,0.0,Unknown,1.0,0.1755748271942138,Advanced Communication & Collaboration,0.13404751,0.31057416148609773,1.0,0.66375,0.14478515167163578,
110,analyzes,1,0.494,Hard,Analyze,['in-83a95d1642219621'],0.03225806451612903,0.0,Unknown,1.0,0.2479131191968918,Big Data & Analytics,0.0004760921,0.43853330426923015,1.0,0.494,0.14446321708722065,
111,lead,3,0.53,Hard,Apply,"['in-4487b767bbd8839a', 'in-34a89689cf72abb8', 'in-8e1b2efd1265f8b9']",0.0967741935483871,0.0,Stable,1.0,0.1989906430244445,Human-AI Collaboration,0.0061878264,0.35199437805816025,1.0,0.53,0.1443079908368029,
112,administer systems,1,0.71,Hard,Apply,['in-748801e8b898abcc'],0.03225806451612903,0.0,Unknown,1.0,0.2474628835916519,Database & Systems Administration,0.16596216,0.4377368828926401,1.0,0.71,0.14422429067424364,
113,develop people,1,0.635,Soft,Unknown,['in-0b9de56295384d58'],0.03225806451612903,0.0,Unknown,1.0,0.2458019599318504,Human-AI Collaboration,0.058576807,0.4347988764530002,1.0,0.635,0.14334288874235168,
114,perform automation testing,2,0.7264999999999999,Hard,Evaluate,"['in-abb793a2983bfdf9', 'in-49e4a2de1270ded4']",0.06451612903225806,0.0,Unknown,1.0,0.2213162034749984,Process Automation & RPA,0.1874128,0.39148604282265487,1.0,0.7264999999999999,0.14325226445969969,
115,invest in technology,1,0.616,Hard,Analyze,['in-e633bacb75424345'],0.03225806451612903,0.0,Unknown,1.0,0.2454885005950927,Environmental & Sustainability Technology,0.07841459,0.4342443985006123,1.0,0.616,0.1431765453566353,
116,enhance decision-making,1,0.649,Soft,Unknown,['in-a92e32344785cb8c'],0.03225806451612903,0.0,Unknown,1.0,0.2431427642703056,Human-AI Collaboration,0.032848805,0.43009502752425716,1.0,0.649,0.14193173406372875,
117,vendors,1,0.47,Hard,Apply,['in-b83d81b3c6d88e5b'],0.03225806451612903,0.0,Unknown,1.0,0.2413503587245941,Digital Platforms & E-commerce,0.055978328,0.4269244428892137,1.0,0.47,0.14098055867321574,
118,provisioning,1,0.583,Hard,Apply,['in-2d0ccdc10653d678'],0.03225806451612903,0.0,Unknown,1.0,0.2412399858236313,Cloud Computing & Infrastructure,0.07040635,0.4267292043592086,1.0,0.583,0.1409219871142142,
119,meet deadlines,2,0.7955000000000001,Soft,Unknown,"['in-26690ce23c3fecfb', 'in-9bf4d6d9ee1e4a14']",0.06451612903225806,0.0,Unknown,1.0,0.2154390580952167,Human-AI Collaboration,0.029842585,0.3810899653927251,1.0,0.7955000000000001,0.14013344123072075,
120,drive creative vision,1,0.607,Soft,Unknown,['in-7e13431b8672f3ba'],0.03225806451612903,0.0,Unknown,1.0,0.2384797722101211,Human-AI Collaboration,0.028439343,0.4218466648617316,1.0,0.607,0.1394572252649711,
121,automate manual processes,1,1.0,Hard,Create,['in-de8eb2f3ea03ed61'],0.03225806451612903,0.0,Unknown,1.0,0.2384221702814102,Process Automation & RPA,0.14203921,0.42174477285935713,1.0,1.0,0.13942665766425874,
122,prototyping,1,0.359,Hard,Apply,['in-e057b9be073de15d'],0.03225806451612903,0.0,Unknown,1.0,0.238345530629158,UX/UI & Digital Design,0.07250282,0.4216092050441117,1.0,0.359,0.13938598731968513,
123,deliver seamless integration solutions,1,1.0,Hard,Apply,['in-f9866846b1ea3f63'],0.03225806451612903,0.0,Unknown,1.0,0.237903182208538,Cloud Computing & Infrastructure,0.010001183,0.4208267353016424,1.0,1.0,0.13915124639694432,
124,conduct research,4,0.612,Hard,Remember,"['in-43b0c2a7e9945b22', 'in-9e6f1edc95f67c4f', 'in-281571ffd891423f', 'in-01038746a9c89ba8']",0.12903225806451613,0.0,Stable,1.0,0.1616663977503776,UX/UI & Digital Design,0.0021795332,0.2859715525521313,1.0,0.612,0.13740436899144584,
125,analyse,1,0.504,Hard,Apply,['in-e585f6a3179a8e54'],0.03225806451612903,0.0,Unknown,1.0,0.2337522625923156,Big Data & Analytics,0.015799552,0.4134841771467741,1.0,0.504,0.13694847895048384,
126,think creatively,1,0.734,Soft,Unknown,['in-1917bdfe06d00a1b'],0.03225806451612903,0.0,Unknown,1.0,0.2335621118545532,Human-AI Collaboration,0.03571847,0.41314781966956465,1.0,0.734,0.136847571707321,
127,map data,1,0.672,Hard,Understand,['in-5d30db0ad46fe1ed'],0.03225806451612903,0.0,Unknown,1.0,0.2334087520837784,Big Data & Analytics,0.033510342,0.412876541702357,1.0,0.672,0.1367661883171587,
128,intuitive digital experiences.,1,0.535,Hard,Apply,['in-5ced6d9107a6c537'],0.03225806451612903,0.0,Unknown,1.0,0.2326994076371193,UX/UI & Digital Design,0.114225864,0.4116217829180452,1.0,0.535,0.13638976068186517,
129,communication,4,0.665,Soft,Unknown,"['in-74a21ccd19b51703', 'in-3b3191ff683039db', 'in-6ba0cad0e74273c1', 'in-98f83ac9b5cc4d9c']",0.12903225806451613,0.0,Unknown,1.0,0.1567966222763061,Advanced Communication & Collaboration,0.089930296,0.2773574108858414,1.0,0.665,0.1348201264915589,
130,develop,4,0.65475,Hard,Create,"['in-b91dc4f379ed04ae', 'in-c83b587996a73e39', 'in-ba495aac0217250a', 'in-dca9204e2a639956']",0.12903225806451613,0.0,Stable,1.0,0.1551323294639587,Advanced Communication & Collaboration,0.064656675,0.2744134447551479,1.0,0.65475,0.13393693665235082,
131,make evidence-based decisions,1,0.815,Soft,Unknown,['in-8b397a971f703770'],0.03225806451612903,0.0,Unknown,1.0,0.2267777994275093,Human-AI Collaboration,0.032531872,0.40114705522650385,1.0,0.815,0.13324734237440275,
132,communication skills.,2,0.663,Soft,Unknown,"['in-a32f5529060f2a87', 'in-753f7fe838c1e5a4']",0.06451612903225806,0.0,Unknown,1.0,0.2021836042404174,Advanced Communication & Collaboration,0.17654657,0.35764240441908896,1.0,0.663,0.1330991729386299,
133,programs,2,0.533,Hard,Create,"['in-cf71d1051ebbaecd', 'in-16b8ccda0edc7185']",0.06451612903225806,0.0,Unknown,1.0,0.2001180946826934,Database & Systems Administration,0.04166031,0.3539887263310447,1.0,0.533,0.13200306951221663,
134,create immersive experiences,1,0.681,Hard,Create,['in-0972e6183aff2cf8'],0.03225806451612903,0.0,Unknown,1.0,0.2237034022808074,Game Development & Interactive Media,0.05278781,0.39570875674618694,1.0,0.681,0.1316158528303077,
135,learn continuously,1,0.643,Soft,Unknown,['in-f954c50f4aab949a'],0.03225806451612903,0.0,Unknown,1.0,0.2226778864860534,AI & Machine Learning,0.00583449,0.39389472273495507,1.0,0.643,0.13107164262693813,
136,analytical,2,0.46199999999999997,Hard,Apply,"['in-90d13fe4964a2e53', 'in-98f83ac9b5cc4d9c']",0.06451612903225806,0.0,Stable,1.0,0.1970794782042503,Big Data & Analytics,0.010672972,0.34861372024417325,1.0,0.46199999999999997,0.1303905676861552,
137,manage administrative aspects,1,0.617,Soft,Unknown,['in-d435ca8befe41655'],0.03225806451612903,0.0,Unknown,1.0,0.2205056250095367,Database & Systems Administration,0.10346383,0.3900522112691658,1.0,0.617,0.12991888918720135,
138,visuals,1,0.5,Hard,Apply,['in-db7d2b6af71e7e8e'],0.03225806451612903,0.0,Unknown,1.0,0.2201616704463958,Game Development & Interactive Media,0.016440153,0.38944379033694054,1.0,0.5,0.12973636290753376,
139,manage multiple projects,1,0.901,Soft,Unknown,['in-9bf4d6d9ee1e4a14'],0.03225806451612903,0.0,Unknown,1.0,0.2200306892395019,Cloud Computing & Infrastructure,0.017965138,0.3892120977922199,1.0,0.901,0.12966685514411758,
140,demonstrate curiosity,1,0.683,Soft,Unknown,['in-eba139b9e972d191'],0.03225806451612903,0.0,Unknown,1.0,0.2197830565273761,Human-AI Collaboration,0.05142121,0.3887740604997786,1.0,0.683,0.1295354439563852,
141,identify fraud threats,1,0.717,Hard,Analyze,['in-90d13fe4964a2e53'],0.03225806451612903,0.0,Unknown,1.0,0.2180283218622207,Cybersecurity,0.11561628,0.3856701118530948,1.0,0.717,0.12860425936238004,
142,cost engineers.,1,0.515,Hard,Create,['in-d435ca8befe41655'],0.03225806451612903,0.0,Unknown,1.0,0.2179072633385658,Software Development & Engineering,0.015687019,0.38545597153425926,1.0,0.515,0.1285400172667294,
143,documentation skills.,1,0.523,Hard,Apply,['in-6d5c8a6357865c73'],0.03225806451612903,0.0,Unknown,1.0,0.2163141012191772,Advanced Communication & Collaboration,0.022897482,0.38263782842543415,1.0,0.523,0.12769457433408185,
144,make informed decisions,1,0.921,Soft,Unknown,['in-6cac15dd8508d808'],0.03225806451612903,0.0,Unknown,1.0,0.2148589268326759,Human-AI Collaboration,0.03115663,0.38006377169916,1.0,0.921,0.1269223573161996,
145,team,1,0.532,Soft,Unknown,['in-b3f072d605150291'],0.03225806451612903,0.0,Unknown,1.0,0.2146753221750259,Human-AI Collaboration,0.017205447,0.3797389935774563,1.0,0.532,0.1268249238796885,
146,implement technology,1,0.63,Hard,Analyze,['in-484e7933519731ed'],0.03225806451612903,0.0,Unknown,1.0,0.2145758017897606,UX/UI & Digital Design,0.0018311143,0.37956295205317586,1.0,0.63,0.12677211142240435,
147,develop mobile applications,1,0.709,Hard,Create,['in-ac90cd677da23e8f'],0.03225806451612903,0.0,Unknown,1.0,0.2125852942466736,UX/UI & Digital Design,0.07398087,0.37604194496460175,1.0,0.709,0.12571580929583212,
148,manage risks,2,0.638,Soft,Unknown,"['in-8e1b2efd1265f8b9', 'in-6a43fc4672d6dc6b']",0.06451612903225806,0.0,Unknown,1.0,0.1863155514001846,Human-AI Collaboration,0.014643759,0.3295734193371842,1.0,0.638,0.12467847741405848,
149,test software solutions,1,0.723,Hard,Evaluate,['in-336ff475f9f7a574'],0.03225806451612903,0.0,Unknown,1.0,0.2099603340029716,Software Development & Engineering,0.00814721,0.3713986550371664,1.0,0.723,0.12432282231760154,
150,lead the design,1,0.687,Hard,Create,['in-7cfa12291f690da0'],0.03225806451612903,0.0,Stable,1.0,0.2091802686452865,UX/UI & Digital Design,0.054894924,0.3700187980938962,1.0,0.687,0.12390886523462048,
151,engineer systems,1,0.705,Hard,Create,['in-748801e8b898abcc'],0.03225806451612903,0.0,Unknown,1.0,0.2091378480195999,UX/UI & Digital Design,0.005162835,0.3699437602854423,1.0,0.705,0.1238863538920843,
152,research,3,0.5463333333333333,Hard,Remember,"['in-9e6f1edc95f67c4f', 'in-281571ffd891423f', 'in-eedf08e30be9ab51']",0.0967741935483871,0.0,Stable,1.0,0.1601155370473861,UX/UI & Digital Design,0.06897439,0.28322823638255,1.0,0.5463333333333333,0.12367814833411984,
153,manage,3,0.664,Soft,Apply,"['in-2bcb40cdeea56053', 'in-dca9204e2a639956', 'in-6a43fc4672d6dc6b']",0.0967741935483871,0.0,Unknown,1.0,0.1600965112447738,Database & Systems Administration,0.08975096,0.28319458165660016,1.0,0.664,0.12366805191633488,
154,engineer,1,0.613,Hard,Create,['in-336ff475f9f7a574'],0.03225806451612903,0.0,Unknown,1.0,0.2081885769963264,Software Development & Engineering,0.0005801618,0.3682645955851968,1.0,0.613,0.12338260448201066,
155,self,2,0.4815,Hard,Apply,"['in-eba139b9e972d191', 'in-68dc0a62c9921f65']",0.06451612903225806,0.0,Stable,1.0,0.1838273897767066,Human-AI Collaboration,0.04490009,0.32517211237192784,1.0,0.4815,0.12335808532448157,
156,engage stakeholders,3,0.6583333333333333,Soft,Unknown,"['in-068fab73d00568ea', 'in-a0aedc13475d7800', 'in-2a4302db92bc7eea']",0.0967741935483871,0.0,Unknown,1.0,0.1589970707893371,Advanced Communication & Collaboration,0.23025496,0.28124978237638537,1.0,0.6583333333333333,0.12308461213227045,
157,ensure safety standards,1,0.61,Soft,Unknown,['in-da1eee9312990cd0'],0.03225806451612903,0.0,Unknown,1.0,0.2075845509767532,Cybersecurity,0.05308555,0.3671961344763773,1.0,0.61,0.1230620661493648,
158,quickly learn,1,0.438,Hard,Apply,['in-b7c6e5df590ec39e'],0.03225806451612903,0.0,Unknown,1.0,0.2071173936128616,AI & Machine Learning,0.030541897,0.36636978021539773,1.0,0.438,0.12281415987107093,
159,identifying potential technology,1,0.569,Hard,Analyze,['in-2843eb4717d3486e'],0.03225806451612903,0.0,Unknown,1.0,0.2070642203092575,UX/UI & Digital Design,0.005969137,0.3662757220041826,1.0,0.569,0.1227859424077064,
160,propel a mission,1,0.628,Soft,Unknown,['in-4b135184f3b7a1e5'],0.03225806451612903,0.0,Unknown,1.0,0.2068733416497707,Human-AI Collaboration,0.089257,0.3659380769068582,1.0,0.628,0.12268464887850908,
161,deliver engineering services,1,1.0,Hard,Create,['in-2a4302db92bc7eea'],0.03225806451612903,0.0,Unknown,1.0,0.206655167043209,Software Development & Engineering,0.012826771,0.36555214803212543,1.0,1.0,0.12256887021608924,
162,collaborate with professionals,1,0.618,Soft,Unknown,['in-e9ad9bb711d1953e'],0.03225806451612903,0.0,Unknown,1.0,0.2064752101898193,Advanced Communication & Collaboration,0.0759967,0.3652338225082543,1.0,0.618,0.12247337255892791,
163,curiosity,2,0.437,Hard,Apply,"['in-eba139b9e972d191', 'in-d8abeee2189a7dff']",0.06451612903225806,0.0,Unknown,1.0,0.1821047760546207,Human-AI Collaboration,0.03649679,0.3221249824339358,1.0,0.437,0.12244394634308395,
164,influence decision-making,1,0.826,Soft,Unknown,['in-11981025a578cfae'],0.03225806451612903,0.0,Unknown,1.0,0.2060320302844047,Human-AI Collaboration,0.012143135,0.3644498819530438,1.0,0.826,0.12223819039236475,
165,provide technical expertise,1,1.0,Hard,Apply,['in-0291434f0c4cfdad'],0.03225806451612903,0.0,Unknown,1.0,0.2056326389312744,Advanced Communication & Collaboration,0.16346407,0.3637433989304745,1.0,1.0,0.12202624548559397,
166,architectures,1,0.555,Hard,Create,['in-53cfdaded73a3d73'],0.03225806451612903,0.0,Unknown,1.0,0.2055441096425056,UX/UI & Digital Design,0.035477787,0.36358679954737555,1.0,0.555,0.12197926567066428,
167,-centric approach,1,0.401,Hard,Apply,['in-003b7148c1d9726c'],0.03225806451612903,0.0,Unknown,1.0,0.2045223385095596,Human-AI Collaboration,0.022690952,0.3617793894652093,1.0,0.401,0.12143704264601442,
168,collaborate with clients and interdisciplinary teams,1,0.992,Soft,Unknown,['in-e96393a458fef0cb'],0.03225806451612903,0.0,Unknown,1.0,0.2039152383804321,Advanced Communication & Collaboration,0.13954204,0.3607054905666314,1.0,0.992,0.12111487297644104,
169,mitigate fraud threats,1,0.924,Hard,Analyze,['in-90d13fe4964a2e53'],0.03225806451612903,0.0,Unknown,1.0,0.2034053072333335,Cybersecurity,0.10202056,0.3598034737971625,1.0,0.924,0.12084426794560037,
170,conduct market research,1,0.632,Hard,Remember,['in-b83d81b3c6d88e5b'],0.03225806451612903,0.0,Unknown,1.0,0.2033931106328964,Digital Platforms & E-commerce,0.034490824,0.3597818992410928,1.0,0.632,0.12083779557877945,
171,selecting methods,1,0.49,Hard,Apply,['in-43ffd2d0c02da3c8'],0.03225806451612903,0.0,Unknown,1.0,0.2033321633934974,Cybersecurity,0.008276328,0.3596740897215066,1.0,0.49,0.12080545272290359,
172,provide technical support,3,0.8039999999999999,Hard,Evaluate,"['in-fb5bdd0dde9b0fe7', 'in-f3f19a28ae3e8ca8', 'in-5f61e121db68b7f3']",0.0967741935483871,0.0,Stable,1.0,0.1539005160331726,Advanced Communication & Collaboration,0.027080357,0.2722344910321832,1.0,0.8039999999999999,0.1203800247290098,
173,work collaboratively with engineers,1,0.533,Hard,Create,['in-26690ce23c3fecfb'],0.03225806451612903,0.0,Unknown,1.0,0.2023140430450439,Advanced Communication & Collaboration,0.08354208,0.3578731375089032,1.0,0.533,0.12026516705912257,
174,systems,2,0.486,Hard,Apply,"['in-a1fdabde381d60b9', 'in-4e704173bd6f376b']",0.06451612903225806,0.0,Stable,1.0,0.1778508573770523,Database & Systems Administration,0.085231036,0.3146002293276466,1.0,0.486,0.12018652041119719,
175,Create,2,0.639,Hard,Create,"['in-2a73b5e567998db1', 'in-470125853d5f9273']",0.06451612903225806,0.0,Unknown,1.0,0.1776807390153408,Human-AI Collaboration,0.002429977,0.31429930710328063,1.0,0.639,0.12009624374388742,
176,integrate systems,2,0.8534999999999999,Hard,Create,"['in-224ca4ec8da833dd', 'in-1f96df3e597c3f1a']",0.06451612903225806,0.0,Unknown,1.0,0.1775650233030319,Database & Systems Administration,0.08439949,0.3140946176788602,1.0,0.8534999999999999,0.12003483691656128,
177,workflows,1,0.495,Hard,Apply,['in-5d30db0ad46fe1ed'],0.03225806451612903,0.0,Unknown,1.0,0.2015923708677292,Process Automation & RPA,0.0067858994,0.3565965722123904,1.0,0.495,0.11988219747016873,
178,respond to incidents,2,0.5774999999999999,Hard,Apply,"['in-92a60191d2e196a9', 'in-1f96df3e597c3f1a']",0.06451612903225806,0.0,Unknown,1.0,0.1767904981970787,Cybersecurity,0.030984327,0.3127245608821347,1.0,0.5774999999999999,0.11962381987754363,
179,develop data platform,1,1.0,Hard,Create,['in-9b28328f88f44086'],0.03225806451612903,0.0,Unknown,1.0,0.2006473243236541,Database & Systems Administration,0.031336516,0.35492488018978174,1.0,1.0,0.11938068986338614,
180,generate insights,1,0.678,Hard,Create,['in-17e9a3e7d724d162'],0.03225806451612903,0.0,Unknown,1.0,0.200101026892662,Big Data & Analytics,0.009526446,0.3539585351318726,1.0,0.678,0.11909078634601339,
181,evolve design system,1,0.704,Hard,Create,['in-6556f40a159eae7f'],0.03225806451612903,0.0,Unknown,1.0,0.2000662431120872,UX/UI & Digital Design,0.044083595,0.3538970061321978,1.0,0.704,0.11907232764611096,
182,conduct post-mortems,1,0.67,Hard,Apply,['in-8f4c6e9b808d2c4f'],0.03225806451612903,0.0,Unknown,1.0,0.2000146247446537,Human-AI Collaboration,0.029510811,0.3538056984462435,1.0,0.67,0.11904493534032466,
183,provide services,1,0.639,Soft,Unknown,['in-6e217f9321a0439a'],0.03225806451612903,0.0,Unknown,1.0,0.1999694503843784,Cloud Computing & Infrastructure,0.013379186,0.3537257895590335,1.0,0.639,0.11902096267416166,
184,organizational skills.,1,0.405,Hard,Apply,['in-18c7f281c01e5126'],0.03225806451612903,0.0,Unknown,1.0,0.1996539950370788,Advanced Communication & Collaboration,0.044595778,0.35316778086530715,1.0,0.405,0.11885356006604376,
185,identify trends,3,0.826,Hard,Analyze,"['in-2c6e663f01600447', 'in-d9dec1280ddbbc23', 'in-5ed12c1d80178c55']",0.0967741935483871,0.0,Unknown,1.0,0.1507277444005012,UX/UI & Digital Design,0.018752992,0.2666221780078691,1.0,0.826,0.11869633082171556,
186,conceptual vision,1,0.432,Hard,Apply,['in-003b7148c1d9726c'],0.03225806451612903,0.0,Unknown,1.0,0.1992642879486084,AI & Machine Learning,0.0016929507,0.35247842833020254,1.0,0.432,0.11864675430551237,
187,collate data,1,0.688,Hard,Apply,['in-9e6f1edc95f67c4f'],0.03225806451612903,0.0,Unknown,1.0,0.1987408384680748,Big Data & Analytics,0.029137,0.3515524989922956,1.0,0.688,0.1183689755041403,
188,manage data,1,0.707,Hard,Apply,['in-918af191ba357cba'],0.03225806451612903,0.0,Unknown,1.0,0.1975160539150238,Database & Systems Administration,0.010234445,0.34938597864513804,1.0,0.707,0.11771901939999303,
189,develop products,2,0.6905,Hard,Create,"['in-76a942e318581cd4', 'in-e633bacb75424345']",0.06451612903225806,0.0,Unknown,1.0,0.1727310344576836,UX/UI & Digital Design,0.015414834,0.30554377894947615,1.0,0.6905,0.11746958529774607,
190,collaboration,1,0.512,Hard,Apply,['in-e83d82f6046a761b'],0.03225806451612903,0.0,Unknown,1.0,0.1965444326400757,Advanced Communication & Collaboration,0.05480355,0.34766727860384306,1.0,0.512,0.11720340938760453,
191,team player,1,0.677,Soft,Unknown,['in-e236c0ac48a92dea'],0.03225806451612903,0.0,Unknown,1.0,0.1964062482118606,Human-AI Collaboration,0.0065927953,0.3474228442870952,1.0,0.677,0.11713007909258018,
192,Team player,1,0.638,Soft,Unknown,['in-6055370b483ace56'],0.03225806451612903,0.0,Unknown,1.0,0.1964062482118606,Human-AI Collaboration,0.0065927953,0.3474228442870952,1.0,0.638,0.11713007909258018,
193,adapt to change,11,0.652909090909091,Soft,Unknown,"['in-56b20c48601c72aa', 'in-8cd1dcff38b285e2', 'in-645a287c1fb3a08c', 'in-79b651f11af58280', 'in-6055370b483ace56']",0.3548387096774194,0.0,Unknown,1.0,-0.04675764888525,Routine Maintenance Coding,0.024893269,-0.08270956507640216,1.0,0.652909090909091,0.11712261434804709,
194,collaborate with a creative team,1,0.659,Soft,Unknown,['in-118a82b17528567a'],0.03225806451612903,0.0,Unknown,1.0,0.1961816191673279,Advanced Communication & Collaboration,0.049960315,0.34702549816256223,1.0,0.659,0.11701087525522029,
195,investigate fraud threats,1,0.722,Hard,Analyze,['in-90d13fe4964a2e53'],0.03225806451612903,0.0,Unknown,1.0,0.1961268782615661,Cybersecurity,0.09711379,0.34692866702123265,1.0,0.722,0.11698182591282141,
196,collaborative,2,0.4395,Hard,Apply,"['in-eba139b9e972d191', 'in-50676f5d0867b8b8']",0.06451612903225806,0.0,Stable,1.0,0.1714506983757019,Advanced Communication & Collaboration,0.021396428,0.30327899355035964,1.0,0.4395,0.11679014967801112,
197,lead complex technical initiatives,1,0.924,Soft,Unknown,['in-e4ab0da24a8f7c6b'],0.03225806451612903,0.0,Unknown,1.0,0.1956759333610535,Advanced Communication & Collaboration,0.104489654,0.34613099097284206,1.0,0.924,0.11674252309830423,
