knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
Service Cloud,1,0.842,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5731197,0.5731197,0.2943213,0.29425442,0.2787984,ONET06,ONET02,WEF_FutureOfJobs_2025,0.4871517449617386
Azure cloud services.,1,0.557,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5729814,0.5729814,0.39821568,0.3714185,0.17476574,ONET02,WEF05,WEF_FutureOfJobs_2025,0.4870342046022415
AI lifecycle,1,0.685,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.51239437,0.51239437,0.49934143,0.29432163,0.01305294,WEF01,MCK01,WEF_FutureOfJobs_2025,0.48677465021610256
big data analytics,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.53917116,0.53917116,0.304182,0.26713884,0.23498917,ONET02,WEF01,WEF_FutureOfJobs_2025,0.485254043340683
data scientists,3,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.53908134,0.53908134,0.4396641,0.35897,0.09941724,ONET02,WEF01,WEF_FutureOfJobs_2025,0.48517320156097415
cloud server platforms,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5706159,0.5706159,0.3173555,0.30678615,0.25326037,WEF05,ONET02,WEF_FutureOfJobs_2025,0.4850235044956207
Business AI,2,0.7975,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.48485512,0.48485512,0.46701995,0.31243086,0.01783517,WEF07,ESCO02,WEF_FutureOfJobs_2025,0.48485511541366577
cloud service software engineering,1,0.785,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5700985,0.5700985,0.42050606,0.3328347,0.14959246,ONET01,ONET02,WEF_FutureOfJobs_2025,0.4845837414264679
Data & Analytics (D&A),1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5382836,0.5382836,0.39056462,0.38702908,0.14771897,ESCO02,ONET02,WEF_FutureOfJobs_2025,0.4844552278518677
AI model,1,0.707,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.4844102,0.4844102,0.435537,0.24075346,0.048873186,WEF07,MCK01,WEF_FutureOfJobs_2025,0.48441019654273987
security subjects,1,0.472,WEF03,Cybersecurity,Strong_Growth,0.9,0.5361319,0.5361319,0.35739022,0.31164825,0.1787417,ESCO02,ONET02,WEF_FutureOfJobs_2025,0.48251872658729555
machine learning concepts,2,0.786,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.48249623,0.48249623,0.28956276,0.2637836,0.19293347,WEF07,MCK01,WEF_FutureOfJobs_2025,0.4824962317943573
AI-driven applications,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.48223063,0.48223063,0.43967962,0.3159659,0.04255101,WEF07,MCK01,WEF_FutureOfJobs_2025,0.48223063349723816
"AI,",29,0.49165517241379314,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.50760245,0.50760245,0.45192572,0.26063594,0.05567673,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4822223305702209
Data Engineer,3,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5356867,0.5356867,0.43064466,0.4186579,0.10504201,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.4821180045604706
Artificial Intelligence (AI),4,0.7655,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.48154965,0.48154965,0.4634478,0.29523167,0.018101841,WEF07,MCK01,WEF_FutureOfJobs_2025,0.4815496504306793
AI-driven development,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.50650644,0.50650644,0.43416265,0.31627107,0.0723438,WEF01,MCK01,WEF_FutureOfJobs_2025,0.48118112087249754
digital skills,1,0.75,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.56542546,0.56542546,0.37217042,0.34103197,0.19325504,ONET03,MCK02,WEF_FutureOfJobs_2025,0.4806116372346878
large-scale cloud deployments,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5650431,0.5650431,0.27147603,0.21688566,0.29356706,ONET02,DEC03,WEF_FutureOfJobs_2025,0.4802866280078888
Artificial Intelligence,38,0.7640526315789473,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.47946668,0.47946668,0.42609036,0.2692353,0.053376317,WEF07,MCK01,WEF_FutureOfJobs_2025,0.47946667671203613
Machine Learning services,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.47943887,0.47943887,0.26829454,0.26060492,0.21114433,WEF02,MCK01,WEF_FutureOfJobs_2025,0.4794388711452484
analytics &,1,0.523,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.53268504,0.53268504,0.4585194,0.3871692,0.07416564,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.47941653728485106
AI-assisted tools,3,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.5042119,0.5042119,0.44524735,0.33609807,0.05896455,WEF01,MCK01,WEF_FutureOfJobs_2025,0.47900130748748776
cybersecurity,37,0.7538648648648649,WEF03,Cybersecurity,Strong_Growth,0.9,0.5320104,0.5320104,0.30696842,0.29830977,0.22504196,ONET06,ONET02,WEF_FutureOfJobs_2025,0.4788093388080597
big data pipelines,1,0.818,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.531418,0.531418,0.34036487,0.3139292,0.19105315,ONET02,WEF04,WEF_FutureOfJobs_2025,0.47827622294425964
Cloud implementations,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.56261146,0.56261146,0.32989505,0.31509465,0.23271641,ONET02,ONET06,WEF_FutureOfJobs_2025,0.47821974158287045
machine learning pipelines.,1,0.534,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.47792536,0.47792536,0.34579387,0.3108336,0.13213149,WEF02,MCK01,WEF_FutureOfJobs_2025,0.4779253602027893
modern cloud infrastructure practises,1,0.843,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.56221676,0.56221676,0.37032852,0.2830536,0.19188824,ONET02,ONET06,WEF_FutureOfJobs_2025,0.47788424491882325
modern AI tools,1,0.724,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.47761646,0.47761646,0.4742242,0.33130386,0.0033922493,WEF07,MCK01,WEF_FutureOfJobs_2025,0.47761645913124084
Cloud computing deployment and management,1,0.527,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.56178665,0.56178665,0.31354645,0.22974753,0.2482402,ONET02,ESCO01,WEF_FutureOfJobs_2025,0.4775186538696289
AI architecture,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.5024713,0.5024713,0.49791262,0.24550189,0.0045587122,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4773477613925934
AI Practice,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.502114,0.502114,0.4843049,0.2728494,0.017809093,WEF01,MCK01,WEF_FutureOfJobs_2025,0.47700829803943634
data & AI practices,1,0.762,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.4769194,0.4769194,0.46131805,0.3661758,0.015601367,WEF07,WEF02,WEF_FutureOfJobs_2025,0.47691941261291504
machine intelligence,2,0.7929999999999999,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.47672692,0.47672692,0.37076017,0.20998955,0.10596675,WEF07,MCK01,WEF_FutureOfJobs_2025,0.4767269194126129
cybersecurity technologies,2,0.6365000000000001,WEF03,Cybersecurity,Strong_Growth,0.9,0.5291034,0.5291034,0.3715749,0.30185804,0.15752849,ONET06,WEF07,WEF_FutureOfJobs_2025,0.47619305849075316
"AI Search,",1,0.428,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.50029093,0.50029093,0.48709118,0.30257946,0.013199747,WEF01,MCK01,WEF_FutureOfJobs_2025,0.47527638375759124
data integration and analytics pipelines,1,0.843,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5275517,0.5275517,0.37727156,0.31231073,0.15028015,ONET02,DEC01,WEF_FutureOfJobs_2025,0.47479653954505924
AI Natives,1,0.846,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.4995246,0.4995246,0.4312727,0.22962423,0.06825191,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4745483636856079
cyber security standards,1,0.466,WEF03,Cybersecurity,Strong_Growth,0.9,0.52721584,0.52721584,0.28511608,0.2436529,0.24209976,ONET06,MCK01,WEF_FutureOfJobs_2025,0.47449425458908084
cloud computing technologies,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5570918,0.5570918,0.3790668,0.31602624,0.17802498,ONET06,ONET02,WEF_FutureOfJobs_2025,0.47352800667285916
cyber intelligence industry.,1,0.519,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.47315738,0.47315738,0.4521359,0.43193546,0.021021485,WEF07,WEF02,WEF_FutureOfJobs_2025,0.4731573760509491
AI model training,1,0.778,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.4723399,0.4723399,0.3916417,0.23881482,0.08069819,WEF07,MCK01,WEF_FutureOfJobs_2025,0.4723398983478546
cyber security operations,1,0.82,WEF03,Cybersecurity,Strong_Growth,0.9,0.52347964,0.52347964,0.33161604,0.32499194,0.1918636,ONET02,MCK01,WEF_FutureOfJobs_2025,0.4711316764354706
cloud technologies,17,0.7948823529411765,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5533821,0.5533821,0.37999848,0.32212472,0.17338362,ONET06,WEF05,WEF_FutureOfJobs_2025,0.470374783873558
cloud platform,6,0.7656666666666667,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.55298465,0.55298465,0.3167976,0.31123295,0.23618704,ONET02,ONET06,WEF_FutureOfJobs_2025,0.4700369566679001
cloud systems,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.55278474,0.55278474,0.4071763,0.400918,0.14560845,ONET06,ONET02,WEF_FutureOfJobs_2025,0.4698670297861099
data science organization,1,0.467,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.52138245,0.52138245,0.48664674,0.29703575,0.03473571,ONET02,ESCO01,WEF_FutureOfJobs_2025,0.4692442059516907
data science pipelines,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5212694,0.5212694,0.38619977,0.35166767,0.13506961,ONET02,WEF01,WEF_FutureOfJobs_2025,0.4691424429416657
AI-enabled PC,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.49381366,0.49381366,0.46272683,0.29115823,0.031086832,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4691229805350303
technology skills,2,0.75,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.55110246,0.55110246,0.44457448,0.35167566,0.106527984,MCK02,ONET03,WEF_FutureOfJobs_2025,0.4684370905160904
AI Systems Architecture,1,0.822,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.46832317,0.46832317,0.45710468,0.24057248,0.011218488,WEF07,ONET06,WEF_FutureOfJobs_2025,0.4683231711387634
multi-cloud environments,3,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5503845,0.5503845,0.31756148,0.27446344,0.23282304,ONET02,ONET06,WEF_FutureOfJobs_2025,0.46782684326171875
cloud fundamentals,1,0.835,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.55019146,0.55019146,0.3388379,0.2612993,0.21135357,ONET02,WEF02,WEF_FutureOfJobs_2025,0.46766274273395536
Cloud & Big Data:,1,0.499,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5189879,0.5189879,0.48723918,0.40084183,0.031748712,WEF04,ONET02,WEF_FutureOfJobs_2025,0.4670891046524048
cloud concepts,1,0.849,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5464729,0.5464729,0.31725174,0.29841965,0.22922117,ONET06,ONET02,WEF_FutureOfJobs_2025,0.4645019710063934
AI security,3,0.8156666666666667,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.48793563,0.48793563,0.45973784,0.3126033,0.028197795,WEF01,WEF03,WEF_FutureOfJobs_2025,0.4635388508439064
cloud server,1,0.353,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.544719,0.544719,0.28291792,0.25666443,0.26180106,ONET02,ONET06,WEF_FutureOfJobs_2025,0.4630111336708069
cloud management platforms,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5446743,0.5446743,0.39238435,0.33727524,0.15228993,ONET02,WEF05,WEF_FutureOfJobs_2025,0.46297313570976256
common AI workspaces,1,0.833,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.4866496,0.4866496,0.40338436,0.3693729,0.083265245,WEF01,MCK01,WEF_FutureOfJobs_2025,0.46231712251901624
AI (Artificial Intelligence),1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.4862681,0.4862681,0.48418012,0.27732018,0.0020879805,WEF01,ONET06,WEF_FutureOfJobs_2025,0.4619546979665756
Digital Literacy standards,1,0.74,WEF08,Technological Literacy & Digital Fluency,Strong_Growth,0.85,0.5428901,0.5428901,0.27911875,0.24932815,0.26377133,ONET03,WEF05,WEF_FutureOfJobs_2025,0.461456561088562
data analytics tools,3,0.8296666666666667,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.512495,0.512495,0.4105291,0.26247475,0.101965874,ONET02,DEC01,WEF_FutureOfJobs_2025,0.46124548316001895
resilience patterns,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.614963,0.614963,0.22397834,0.21461338,0.39098465,DEC03,ONET02,WEF_FutureOfJobs_2025,0.46122224628925323
AI-powered tools,2,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.48522997,0.48522997,0.46856263,0.33035326,0.016667336,WEF01,MCK01,WEF_FutureOfJobs_2025,0.46096847057342527
Machine learning algorithms,2,0.8180000000000001,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.46082535,0.46082535,0.22566749,0.21550903,0.23515786,WEF07,WEF02,WEF_FutureOfJobs_2025,0.4608253538608551
AI-driven innovation,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.4844989,0.4844989,0.40966105,0.24033585,0.07483783,WEF01,MCK01,WEF_FutureOfJobs_2025,0.46027394384145737
AI Model Integration:,1,0.558,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.46011338,0.46011338,0.44004285,0.27572656,0.020070523,WEF07,MCK01,WEF_FutureOfJobs_2025,0.46011337637901306
Security Operations Center (SOC),1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.511123,0.511123,0.28683433,0.23884153,0.22428867,ONET02,WEF04,WEF_FutureOfJobs_2025,0.460010701417923
AI Governance Framework,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.48404887,0.48404887,0.37637228,0.24707814,0.107676595,WEF01,ONET06,WEF_FutureOfJobs_2025,0.4598464295268059
Data and Analytics platforms,1,0.821,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5109354,0.5109354,0.46703464,0.40818036,0.043900788,ONET02,WEF05,WEF_FutureOfJobs_2025,0.45984188318252567
"architecture and cloud solutions,",1,0.553,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5407025,0.5407025,0.3573519,0.32776067,0.18335062,ONET02,WEF05,WEF_FutureOfJobs_2025,0.45959714353084563
Big Data & Analytics eco -system,1,0.467,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5105035,0.5105035,0.30140957,0.2981298,0.2090939,ONET02,WEF06,WEF_FutureOfJobs_2025,0.4594531238079071
cloud-based AI model training platforms,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.45867997,0.45867997,0.39041176,0.37896377,0.06826821,WEF04,WEF07,WEF_FutureOfJobs_2025,0.4586799740791321
ethical AI principles,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.48150894,0.48150894,0.36804876,0.21762322,0.11346018,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4574334934353828
AI/ML solutions,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.45686153,0.45686153,0.4017767,0.2301319,0.055084825,WEF07,MCK01,WEF_FutureOfJobs_2025,0.4568615257740021
Cloud Service Management,1,0.847,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.53744286,0.53744286,0.34306207,0.26205906,0.19438079,ONET02,ONET06,WEF_FutureOfJobs_2025,0.45682643353939056
data and analytics,2,0.7969999999999999,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.50676775,0.50676775,0.4288165,0.32483277,0.07795125,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.45609097480773925
machine learning integration.,1,0.555,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.4560436,0.4560436,0.26477042,0.26384002,0.19127318,WEF07,WEF02,WEF_FutureOfJobs_2025,0.4560436010360718
AI-driven solutions,3,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.47950947,0.47950947,0.45082682,0.2500148,0.02868265,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4555339992046356
Cyber Security industry,1,0.772,WEF03,Cybersecurity,Strong_Growth,0.9,0.50585693,0.50585693,0.3468401,0.33169127,0.15901682,MCK01,ONET06,WEF_FutureOfJobs_2025,0.4552712380886078
ethical AI practices,1,0.842,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.4786812,0.4786812,0.37375548,0.21757045,0.10492572,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4547471463680267
AI-driven capabilities,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.47839707,0.47839707,0.42151597,0.27828565,0.0568811,WEF01,MCK05,WEF_FutureOfJobs_2025,0.4544772177934646
enterprise cloud,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.53449124,0.53449124,0.35644186,0.30464748,0.17804939,ONET02,WEF05,WEF_FutureOfJobs_2025,0.4543175548315048
AI tooling,3,0.8096666666666666,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.47728,0.47728,0.47033995,0.2952513,0.006940037,WEF01,MCK01,WEF_FutureOfJobs_2025,0.45341599136590954
data science systems,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5035935,0.5035935,0.47759104,0.32305688,0.026002467,ONET02,DEC01,WEF_FutureOfJobs_2025,0.45323415398597716
analytics roadmap,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5027533,0.5027533,0.42180935,0.38315564,0.08094397,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.4524779856204987
Cloud migration programs.,1,0.541,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.532322,0.532322,0.40162772,0.2720671,0.13069427,ONET02,WEF05,WEF_FutureOfJobs_2025,0.45247369110584257
data analysis tools,1,0.803,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.50194216,0.50194216,0.4012899,0.3392117,0.10065225,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.4517479419708252
Cloud Platform Integration,1,0.513,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5311434,0.5311434,0.32089338,0.29555273,0.21025005,WEF05,ONET02,WEF_FutureOfJobs_2025,0.45147191286087035
public cloud infrastructure,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.53099227,0.53099227,0.29188207,0.2529564,0.2391102,ONET02,ONET06,WEF_FutureOfJobs_2025,0.45134342908859254
AWS cloud engineering,1,0.525,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5309798,0.5309798,0.26980194,0.26961938,0.26117787,ONET01,WEF02,WEF_FutureOfJobs_2025,0.45133284032344817
multi-cloud solutions,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5309742,0.5309742,0.28136414,0.26854524,0.24961007,ONET06,ONET02,WEF_FutureOfJobs_2025,0.4513280779123306
devops environments,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5308947,0.5308947,0.39692348,0.39427283,0.13397121,ONET02,ONET01,WEF_FutureOfJobs_2025,0.4512604922056198
AI Search Flow Designer,1,0.824,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.45114866,0.45114866,0.41605064,0.332133,0.035098016,WEF07,MCK01,WEF_FutureOfJobs_2025,0.45114865899086
data analytics systems,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.5011519,0.5011519,0.43407592,0.26921427,0.067076,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.4510367274284363
Artificial Intelligence compute,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.4501849,0.4501849,0.320882,0.27089924,0.12930292,WEF07,ONET06,WEF_FutureOfJobs_2025,0.4501849114894867
cloud capabilities,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.52861613,0.52861613,0.30003536,0.26255968,0.22858077,ONET02,ONET06,WEF_FutureOfJobs_2025,0.44932371079921724
AI adoption,2,0.739,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.47124404,0.47124404,0.35303348,0.23022601,0.118210554,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4476818352937698
AI Assist,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.47118706,0.47118706,0.38084412,0.265196,0.09034294,WEF01,MCK01,WEF_FutureOfJobs_2025,0.4476277023553848
cloud architecture,6,0.7216666666666667,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.52628046,0.52628046,0.29487875,0.29308417,0.23140171,ONET02,ONET06,WEF_FutureOfJobs_2025,0.447338393330574
data and analysis platforms,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.4969818,0.4969818,0.44350335,0.3826849,0.05347845,ONET02,WEF05,WEF_FutureOfJobs_2025,0.4472836196422577
AI reporting,1,0.559,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.47064215,0.47064215,0.43600586,0.24370612,0.03463629,WEF01,MCK01,WEF_FutureOfJobs_2025,0.44711004197597504
Firm Resilience,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.59613365,0.59613365,0.21052903,0.15369122,0.38560462,MCK03,DEC02,WEF_FutureOfJobs_2025,0.4471002370119095
cloud deployment practices,1,0.846,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5256397,0.5256397,0.25529876,0.24649215,0.27034095,ONET02,DEC03,WEF_FutureOfJobs_2025,0.4467937558889389
front end and cloud platforms,1,0.462,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5253033,0.5253033,0.33491102,0.30417004,0.19039229,ONET02,WEF05,WEF_FutureOfJobs_2025,0.44650780856609346
cloud migration,2,0.8465,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.52342933,0.52342933,0.24507129,0.18744649,0.27835804,ONET02,WEF05,WEF_FutureOfJobs_2025,0.4449149340391159
cloud computing technology,1,0.843,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5233856,0.5233856,0.35320073,0.2691892,0.17018485,ONET06,WEF02,WEF_FutureOfJobs_2025,0.44487774670124053
healthcare AI platform,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.4446044,0.4446044,0.43085244,0.2664079,0.013751954,WEF07,MCK01,WEF_FutureOfJobs_2025,0.44460439682006836
security assessments,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.4934734,0.4934734,0.3010238,0.29252845,0.1924496,ONET05,ESCO02,WEF_FutureOfJobs_2025,0.44412606954574585
cloud technology,7,0.7505714285714286,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.52197057,0.52197057,0.3447386,0.27869672,0.17723197,ONET06,WEF05,WEF_FutureOfJobs_2025,0.4436749845743179
AWS cloud services,2,0.8265,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.5214595,0.5214595,0.2461755,0.2388091,0.27528402,ONET06,ONET02,WEF_FutureOfJobs_2025,0.44324059188365933
Security assessment,1,0.845,WEF03,Cybersecurity,Strong_Growth,0.9,0.4923499,0.4923499,0.24323432,0.22074221,0.24911557,ESCO02,ONET05,WEF_FutureOfJobs_2025,0.4431149035692215
AI-orchestration frameworks,1,0.795,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.46612847,0.46612847,0.43216997,0.36988035,0.033958495,WEF01,WEF04,WEF_FutureOfJobs_2025,0.4428220450878143
