job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,composite_score,verification_level,threshold_source,is_verified
in-b99d92a34ea0a07c,,build trust,Soft,,0.629,Medium,LLM,0.75,0.9,0.6491,Verified_HIGH,calibrated,True
in-b99d92a34ea0a07c,,ensure accountability,Soft,,0.649,Medium,LLM,0.9,0.9,0.6796000000000001,Verified_HIGH,calibrated,True
in-b99d92a34ea0a07c,,manage donation matching programs,Soft,,0.639,Medium,LLM,0.83,0.9,0.6576,Verified_HIGH,calibrated,True
in-b59719e8c96312ce,,apply online,Hard,Apply,0.667,Medium,LLM,0.77,0.9,0.6597999999999999,Verified_HIGH,calibrated,True
in-9068e588b7dc4f2d,,navigate global markets,Hard,Remember,0.594,Medium Low,LLM,0.81,0.9,0.6366,Verified_HIGH,calibrated,True
in-a8f3619ace5efe56,,grow leadership skills,Soft,,0.636,Medium,LLM,0.8,0.9,0.6518999999999999,Verified_HIGH,calibrated,True
in-a8f3619ace5efe56,,leadership,Hard,Apply,0.308,Very Low,BERT (standalone),0.9,0.81,0.5237,Verified_MEDIUM,calibrated,True
in-277cf9b06c74153d,,anticipate guest needs,Soft,,0.704,Medium High,LLM,0.8,1.0,0.7091,Verified_HIGH,calibrated,True
in-277cf9b06c74153d,,act on guest needs,Soft,,0.837,High,BERT+LLM,0.71,1.3,0.8388,Verified_HIGH,calibrated,True
in-277cf9b06c74153d,,prioritize guest requests,Soft,,0.922,Very High,BERT+LLM,0.83,1.3,0.8907999999999999,Verified_HIGH,calibrated,True
in-277cf9b06c74153d,,prioritize job responsibilities,Soft,,0.613,Medium,BERT+LLM,0.89,1.0,0.6861999999999999,Verified_HIGH,calibrated,True
in-277cf9b06c74153d,,multi-task in a fast-paced environment,Soft,,0.81,High,BERT+LLM,0.78,1.26,0.8265,Verified_HIGH,calibrated,True
in-277cf9b06c74153d,,anticipate,Hard,Apply,0.541,Medium Low,BERT (standalone),0.9,0.9,0.6289,Verified_HIGH,calibrated,True
in-277cf9b06c74153d,,multi,Hard,Apply,0.522,Medium Low,BERT (standalone),0.75,0.9,0.6063000000000001,Verified_HIGH,calibrated,True
in-f60c7c41c622d9ed,,lead product engineering teams,Soft,,1.0,Very High,BERT+LLM,0.81,1.33,0.9279999999999999,Verified_HIGH,calibrated,True
in-f60c7c41c622d9ed,,set clear roadmaps,Soft,,0.914,Very High,BERT+LLM,0.76,1.35,0.8921,Verified_HIGH,calibrated,True
in-f60c7c41c622d9ed,,ensure consistent milestones,Soft,,0.828,High,BERT+LLM,0.82,1.31,0.8546999999999999,Verified_HIGH,calibrated,True
in-f60c7c41c622d9ed,,ensure consistent updates,Soft,,0.657,Medium,BERT+LLM,0.82,1.04,0.7052999999999999,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,design microservices,Hard,Create,0.734,Medium High,LLM,0.89,0.92,0.7106000000000001,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,implement microservices,Hard,Apply,0.736,Medium High,LLM,0.9,0.92,0.7129,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,develop event-driven applications,Hard,Create,1.0,Very High,BERT+LLM,0.88,1.2,0.8995,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,develop containerized applications,Hard,Create,0.736,Medium High,LLM,0.9,0.92,0.7129,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,communicate effectively,Soft,,0.638,Medium,LLM,0.9,0.92,0.7337000000000001,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,work in a team,Soft,,0.665,Medium,LLM,0.68,0.92,0.674,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,pay attention to detail,Soft,,0.618,Medium,LLM,0.75,0.92,0.6732,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,develop software using scrum,Hard,Create,0.719,Medium High,LLM,0.79,0.92,0.6896,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,designing,Hard,Create,0.536,Medium Low,BERT (standalone),0.87,0.83,0.6239000000000001,Verified_HIGH,calibrated,True
in-ea5fe0c67dbb09a7,,implementing REST based micro services,Hard,Apply,0.529,Medium Low,BERT (standalone),0.8,0.83,0.5881000000000001,Verified_MEDIUM,calibrated,True
in-5bd95884fcfdbfe2,,implement cloud database platforms,Hard,Apply,0.747,Medium High,LLM,0.98,0.96,0.7413,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,manage cloud database platforms,Hard,Apply,0.712,Medium High,LLM,0.96,0.96,0.7242999999999999,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,support cloud database platforms,Hard,Evaluate,0.745,Medium High,LLM,0.97,0.96,0.7389999999999999,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,implement hybrid database platforms,Hard,Apply,1.0,Very High,BERT+LLM,0.99,1.25,0.9309999999999999,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,manage hybrid database platforms,Hard,Apply,0.91,Very High,LLM,0.97,1.23,0.886,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,support hybrid database platforms,Hard,Evaluate,0.963,Very High,LLM,0.98,1.24,0.9117,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,understand networking,Hard,Apply,0.62,Medium,LLM,0.9,0.96,0.6785,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,understand distributed systems,Hard,Apply,0.618,Medium,LLM,0.88,0.96,0.6747,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,understand database concepts,Hard,Apply,0.633,Medium,LLM,1.0,0.96,0.6987,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,implementing,Hard,Apply,0.558,Medium Low,BERT (standalone),0.9,0.87,0.6267,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,managing,Hard,Apply,0.511,Medium Low,BERT (standalone),0.84,0.87,0.6064,Verified_HIGH,calibrated,True
in-5bd95884fcfdbfe2,,supporting cloud (Azure),Hard,Evaluate,0.548,Medium Low,BERT (standalone),0.82,0.87,0.6107,Verified_HIGH,calibrated,True
in-fc0463e146e0287e,,put people first,Soft,,0.628,Medium,LLM,0.74,0.9,0.6397,Verified_HIGH,calibrated,True
in-fc0463e146e0287e,,listen to new and diverse ideas,Soft,,0.627,Medium,LLM,0.73,0.9,0.6378,Verified_HIGH,calibrated,True
in-fc0463e146e0287e,,collaborate toward greater innovation,Soft,,0.643,Medium,LLM,0.86,0.9,0.6637000000000001,Verified_HIGH,calibrated,True
in-202d174576a6328b,,innovate with technology,Soft,,0.611,Medium,LLM,0.82,0.9,0.6448999999999999,Verified_HIGH,calibrated,True
in-202d174576a6328b,,push limits of autonomous systems,Soft,,0.605,Medium,LLM,0.77,0.9,0.635,Verified_HIGH,calibrated,True
in-202d174576a6328b,,working,Hard,Apply,0.42,Low,BERT (standalone),0.81,0.81,0.54,Verified_MEDIUM,calibrated,True
in-202d174576a6328b,,pushing the limits,Hard,Apply,0.381,Very Low,BERT (standalone),0.76,0.81,0.5168999999999999,Verified_MEDIUM,calibrated,True
in-070ac45a5adefcb1,,tackle complex challenges,Soft,,0.64,Medium,LLM,0.83,0.9,0.6579999999999999,Verified_HIGH,calibrated,True
in-f1d38688733ca9cc,,solve problems,Soft,,0.711,Medium High,BERT+LLM,0.81,1.17,0.8393999999999999,Verified_HIGH,calibrated,True
in-f1d38688733ca9cc,,communicate effectively,Soft,,0.674,Medium,LLM,0.9,0.93,0.7511,Verified_HIGH,calibrated,True
in-f1d38688733ca9cc,,demonstrate strong work ethic,Soft,,0.899,High,BERT+LLM,0.77,0.93,0.7616,Verified_HIGH,calibrated,True
in-f1d38688733ca9cc,,dynamic,Hard,Apply,0.495,Low,BERT (standalone),0.81,0.84,0.579,Verified_MEDIUM,calibrated,True
in-f1d38688733ca9cc,,motivated,Hard,Apply,0.495,Low,BERT (standalone),0.87,0.84,0.6105,Verified_HIGH,calibrated,True
in-f1d38688733ca9cc,,communication skills,Soft,,0.651,Medium,BERT (standalone),0.89,0.84,0.6909000000000001,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,deliver real value as a consultant,Soft,,0.609,Medium,LLM,0.75,0.91,0.6366,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,share perspective as a technical specialist,Soft,,0.615,Medium,LLM,0.79,0.91,0.645,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,ensure proposed solution is technically awesome,Soft,,0.824,High,BERT+LLM,0.8,1.16,0.8050999999999999,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,ensure proposed solution is fit-for-purpose,Soft,,0.62,Medium,LLM,0.83,0.91,0.6529999999999999,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,ensure proposed solution is value-adding,Soft,,0.618,Medium,LLM,0.82,0.91,0.6507,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,identify why customers use technology to unlock value,Soft,,0.612,Medium,LLM,0.77,0.91,0.6408,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,speak to clients and colleagues at various levels,Soft,,0.61,Medium,LLM,0.76,0.91,0.6385,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,present solutions clearly,Soft,,0.62,Medium,LLM,0.83,0.91,0.6529999999999999,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,articulate how solutions work,Soft,,0.615,Medium,LLM,0.8,0.91,0.6465,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,articulate value solutions bring to client's organisation,Soft,,0.618,Medium,LLM,0.82,0.91,0.6507,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,develop on Cloud platforms,Hard,Create,0.706,Medium High,LLM,0.77,0.91,0.6783999999999999,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,develop on Container platforms,Hard,Create,0.711,Medium High,LLM,0.8,0.91,0.6849,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,leverage Cloud middleware,Hard,Apply,0.603,Medium,LLM,0.83,0.91,0.6461999999999999,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,leverage PaaS,Hard,Apply,0.597,Medium Low,LLM,0.78,0.91,0.6363,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,write clean code,Hard,Create,0.701,Medium High,LLM,0.74,0.91,0.6718999999999999,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,write high-quality code,Hard,Create,0.712,Medium High,LLM,0.81,0.91,0.6868000000000001,Verified_HIGH,calibrated,True
in-8cb2b3de05fe17bb,,delivers real value,Hard,Evaluate,0.563,Medium Low,BERT (standalone),0.77,0.82,0.5942,Verified_MEDIUM,calibrated,True
in-8cb2b3de05fe17bb,,share your perspective,Hard,Apply,0.518,Medium Low,BERT (standalone),0.8,0.82,0.5807,Verified_MEDIUM,calibrated,True
in-8cb2b3de05fe17bb,,identify the “why”.,Hard,Analyze,0.617,Medium,BERT (standalone),0.77,0.82,0.6157999999999999,Verified_HIGH,calibrated,True
in-7558c06efa202e1d,,combine technology strength,Soft,,0.615,Medium,LLM,0.85,0.9,0.651,Verified_HIGH,calibrated,True
in-7558c06efa202e1d,,apply industry experience,Soft,,0.612,Medium,LLM,0.83,0.9,0.6467999999999999,Verified_HIGH,calibrated,True
in-7558c06efa202e1d,,utilize functional expertise,Soft,,0.616,Medium,LLM,0.86,0.9,0.6528999999999999,Verified_HIGH,calibrated,True
in-7558c06efa202e1d,,leverage global delivery capability,Soft,,0.613,Medium,LLM,0.84,0.9,0.6486999999999999,Verified_HIGH,calibrated,True
in-3d91d1f91a2e35ff,,disrupt across industries,Soft,,0.64,Medium,LLM,0.83,0.9,0.6579999999999999,Verified_HIGH,calibrated,True
in-3d91d1f91a2e35ff,,challenge the status quo,Soft,,0.63,Medium,LLM,0.76,0.9,0.6435,Verified_HIGH,calibrated,True
in-3d91d1f91a2e35ff,,catalyst change,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-2f43fa6cbbb72894,,host shows,Soft,,0.627,Medium,LLM,0.74,0.9,0.6393,Verified_HIGH,calibrated,True
in-2f43fa6cbbb72894,,tell stories,Soft,,0.631,Medium,LLM,0.77,0.9,0.6454,Verified_HIGH,calibrated,True
in-2f43fa6cbbb72894,,audition,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-5b8b8b6b495946f5,,work closely with teams,Soft,,0.657,Medium,LLM,0.75,0.9,0.6528,Verified_HIGH,calibrated,True
in-5b8b8b6b495946f5,,ensure delivery of project,Soft,,0.632,Medium,LLM,0.77,0.9,0.6457999999999999,Verified_HIGH,calibrated,True
in-1e8d401875ab7ace,,develop full-stack applications,Hard,Create,0.685,Medium,LLM,0.89,0.9,0.685,Verified_HIGH,calibrated,True
in-1e8d401875ab7ace,,engineer modern frontends,Hard,Create,0.677,Medium,LLM,0.83,0.9,0.6728,Verified_HIGH,calibrated,True
in-1298c0a075adfe4e,,deliver products to customers,Soft,,0.635,Medium,LLM,0.8,0.9,0.6515,Verified_HIGH,calibrated,True
in-8335c5296046dc27,,annotate data,Hard,Understand,0.67,Medium,LLM,0.78,0.9,0.6625,Verified_HIGH,calibrated,True
in-8335c5296046dc27,,moderate content,Hard,Evaluate,0.596,Medium Low,LLM,0.83,0.9,0.6403999999999999,Verified_HIGH,calibrated,True
in-8335c5296046dc27,,program with Python,Hard,Create,0.668,Medium,LLM,0.77,0.9,0.6602000000000001,Verified_HIGH,calibrated,True
in-8335c5296046dc27,,program with SQL,Hard,Create,0.664,Medium,LLM,0.74,0.9,0.6541,Verified_HIGH,calibrated,True
in-8335c5296046dc27,,programming skills,Hard,Create,0.468,Low,BERT (standalone),0.86,0.81,0.5667,Verified_MEDIUM,calibrated,True
in-f9055be6f9ab983b,,interact with sales,Soft,,0.604,Medium,LLM,0.77,0.9,0.6346,Verified_HIGH,calibrated,True
in-f9055be6f9ab983b,,interact with technical support,Soft,,0.61,Medium,LLM,0.81,0.9,0.643,Verified_HIGH,calibrated,True
in-f9055be6f9ab983b,,interact with engineering,Soft,,0.612,Medium,LLM,0.83,0.9,0.6467999999999999,Verified_HIGH,calibrated,True
in-f9055be6f9ab983b,,interact with clinical teams,Soft,,0.662,Medium,LLM,0.79,0.9,0.6608,Verified_HIGH,calibrated,True
in-f9055be6f9ab983b,,interact with marketing,Soft,,0.61,Medium,LLM,0.81,0.9,0.643,Verified_HIGH,calibrated,True
in-792c7c65733a1995,,support Head of Data Protection & Privacy,Soft,,0.629,Medium,LLM,0.75,0.9,0.6416,Verified_HIGH,calibrated,True
in-792c7c65733a1995,,ensure compliance with GDPR,Hard,Analyze,0.67,Medium,LLM,0.78,0.9,0.6625,Verified_HIGH,calibrated,True
in-792c7c65733a1995,,ensure compliance with Data Protection Act 2018,Hard,Analyze,0.669,Medium,LLM,0.78,0.9,0.6621,Verified_HIGH,calibrated,True
in-792c7c65733a1995,,ensure compliance with PECR,Hard,Analyze,0.67,Medium,LLM,0.78,0.9,0.6625,Verified_HIGH,calibrated,True
in-792c7c65733a1995,,skilled,Hard,Apply,0.322,Very Low,BERT (standalone),0.81,0.81,0.5233000000000001,Verified_MEDIUM,calibrated,True
in-2650e0f960a33a06,,provide independent assessments,Hard,Evaluate,0.673,Medium,LLM,0.89,0.96,0.6981999999999999,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,implement cyber solutions,Hard,Apply,0.753,Medium High,LLM,0.83,0.96,0.7211999999999998,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,execute engagements,Soft,,0.891,High,BERT+LLM,0.87,1.25,0.8694,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,measure the effectiveness of cybersecurity programs,Hard,Create,0.664,Medium,LLM,0.83,0.96,0.6855999999999999,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,assess cybersecurity risk,Hard,Evaluate,0.753,Medium High,LLM,0.83,0.96,0.7211999999999998,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,evaluate the maturity of a security program,Hard,Create,1.0,Very High,BERT+LLM,0.76,1.25,0.8965,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,test the effectiveness of cyber controls,Hard,Evaluate,1.0,Very High,BERT+LLM,0.78,1.25,0.8995,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,assist clients in complying with cyber policies and regulations,Hard,Apply,0.63,Medium,LLM,0.78,0.96,0.6645,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,implement new cyber control processes,Hard,Apply,0.748,Medium High,LLM,0.8,0.96,0.7146999999999999,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,perform effective cyber risk management,Hard,Apply,0.75,Medium High,LLM,0.81,0.96,0.7170000000000001,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,providing independent assessments or implementation of cyber solutions,Hard,Evaluate,0.524,Medium Low,BERT (standalone),0.84,0.86,0.6011,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,work with your project team,Soft,,0.672,Medium,BERT (standalone),0.74,0.86,0.6453,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,the client,Hard,Apply,0.478,Low,BERT (standalone),0.74,0.86,0.5677000000000001,Verified_MEDIUM,calibrated,True
in-2650e0f960a33a06,,assess the cybersecurity risk of a client,Hard,Evaluate,0.656,Medium,BERT (standalone),0.75,0.86,0.6403999999999999,Verified_HIGH,calibrated,True
in-2650e0f960a33a06,,assist the client in complying with the various,Hard,Apply,0.475,Low,BERT (standalone),0.68,0.86,0.5575,Verified_MEDIUM,calibrated,True
in-12365ed7bd9554c7,,oversee creation of digital models,Hard,Create,0.573,Medium Low,LLM,0.78,0.91,0.6266999999999999,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,oversee coordination of digital models,Hard,Create,0.576,Medium Low,LLM,0.8,0.91,0.6309,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,oversee implementation of digital models,Hard,Create,0.808,High,BERT+LLM,0.82,1.07,0.7747,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,oversee creation of workflows,Hard,Apply,0.55,Medium Low,LLM,0.8,0.91,0.6205,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,oversee coordination of workflows,Hard,Apply,0.553,Medium Low,LLM,0.83,0.91,0.6262,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,oversee implementation of workflows,Hard,Apply,0.58,Medium Low,LLM,0.84,0.91,0.6385,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,support design of architectural aluminum and glass systems,Hard,Create,0.68,Medium,LLM,0.79,0.91,0.671,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,support fabrication of architectural aluminum and glass systems,Hard,Create,0.603,Medium,LLM,0.81,0.91,0.6432,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,support installation of architectural aluminum and glass systems,Hard,Create,0.603,Medium,LLM,0.81,0.91,0.6432,Verified_HIGH,calibrated,True
in-12365ed7bd9554c7,,overseeing the creation,Hard,Apply,0.498,Low,BERT (standalone),0.81,0.82,0.5742,Verified_MEDIUM,calibrated,True
in-12365ed7bd9554c7,,coordination,Hard,Apply,0.49,Low,BERT (standalone),0.9,0.82,0.5845,Verified_MEDIUM,calibrated,True
in-12365ed7bd9554c7,,workflows,Hard,Apply,0.487,Low,BERT (standalone),0.87,0.82,0.5863,Verified_MEDIUM,calibrated,True
in-9816de77297ab668,,design graphic artwork,Hard,Create,1.0,Very High,BERT+LLM,0.81,1.19,0.8859999999999999,Verified_HIGH,calibrated,True
in-9816de77297ab668,,bring brand identity to life,Soft,,0.659,Medium,LLM,0.74,0.94,0.6640999999999999,Verified_HIGH,calibrated,True
in-9816de77297ab668,,bring product pillars to life,Soft,,0.66,Medium,LLM,0.75,0.94,0.6659999999999999,Verified_HIGH,calibrated,True
in-9816de77297ab668,,bring seasonal stories to life,Soft,,0.661,Medium,LLM,0.76,0.94,0.6678999999999999,Verified_HIGH,calibrated,True
in-97ca47c5f555e42a,,lead design of enterprise data models,Hard,Create,0.692,Medium,LLM,0.76,0.93,0.6773,Verified_HIGH,calibrated,True
in-97ca47c5f555e42a,,lead transformation of enterprise data models,Hard,Create,0.943,Very High,BERT+LLM,0.81,1.17,0.8572,Verified_HIGH,calibrated,True
in-97ca47c5f555e42a,,leading the design,Hard,Create,0.645,Medium,BERT (standalone),0.76,0.84,0.6315,Verified_HIGH,calibrated,True
in-97ca47c5f555e42a,,support scalable,Hard,Evaluate,0.643,Medium,BERT (standalone),0.83,0.84,0.6412,Verified_HIGH,calibrated,True
in-97ca47c5f555e42a,,high -performance analytics,Hard,Apply,0.529,Medium Low,BERT (standalone),0.85,0.84,0.5986,Verified_MEDIUM,calibrated,True
in-97ca47c5f555e42a,,reporting solutions.,Hard,Understand,0.533,Medium Low,BERT (standalone),0.89,0.84,0.6062000000000001,Verified_HIGH,calibrated,True
in-3adbfcd2c67f939d,,"promote diversity, equity and inclusion",Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-3adbfcd2c67f939d,,foster an environment where talent and performance is recognized and rewarded,Soft,,0.626,Medium,LLM,0.73,0.9,0.6374,Verified_HIGH,calibrated,True
in-57793e22513bd508,,move customers from SAP PI/PO to SAP Integration Suite,Hard,Apply,0.554,Medium Low,LLM,0.69,0.9,0.6026,Verified_HIGH,calibrated,True
in-57793e22513bd508,,report and analyze data,Hard,Analyze,0.665,Medium,LLM,0.75,0.9,0.6559999999999999,Verified_HIGH,calibrated,True
in-57793e22513bd508,,model data,Hard,Create,0.663,Medium,LLM,0.74,0.9,0.6537000000000001,Verified_HIGH,calibrated,True
in-57793e22513bd508,,manage master data,Hard,Apply,0.667,Medium,LLM,0.76,0.9,0.6583,Verified_HIGH,calibrated,True
in-57793e22513bd508,,govern master data,Hard,Apply,0.563,Medium Low,LLM,0.76,0.9,0.6166999999999999,Verified_HIGH,calibrated,True
in-57793e22513bd508,,manage data quality,Hard,Apply,0.668,Medium,LLM,0.77,0.9,0.6602000000000001,Verified_HIGH,calibrated,True
in-1c5a5a5c1628040b,,administer SQL databases,Hard,Apply,0.675,Medium,LLM,0.82,0.9,0.6705,Verified_HIGH,calibrated,True
in-8e8358720b2049a4,,support customers,Soft,,0.613,Medium,LLM,0.84,0.9,0.6486999999999999,Verified_HIGH,calibrated,True
in-8e8358720b2049a4,,innovate solutions,Soft,,0.615,Medium,LLM,0.86,0.9,0.66,Verified_HIGH,calibrated,True
in-8e8358720b2049a4,,learn continuously,Soft,,0.615,Medium,LLM,0.86,0.9,0.6525,Verified_HIGH,calibrated,True
in-8e8358720b2049a4,,core,Hard,Apply,0.289,Very Low,BERT (standalone),0.72,0.81,0.47409999999999997,Verified_MEDIUM,calibrated,True
in-8e8358720b2049a4,,innovation,Hard,Apply,0.388,Very Low,BERT (standalone),0.9,0.81,0.5407,Verified_MEDIUM,calibrated,True
in-8e8358720b2049a4,,proactive activities,Soft,,0.54,Medium Low,BERT (standalone),0.89,0.81,0.6000000000000001,Verified_HIGH,calibrated,True
in-edd6ccf5e0d85d3f,,complete tasks efficiently,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-edd6ccf5e0d85d3f,,complete tasks in a quality-minded manner,Soft,,0.633,Medium,LLM,0.78,0.9,0.6477,Verified_HIGH,calibrated,True
in-a54cf9211ca3232d,,enhance skills,Soft,,0.608,Medium,LLM,0.8,0.9,0.6406999999999999,Verified_HIGH,calibrated,True
