knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
Azure,3,0.6396666666666667,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.4098872,0.4098872,0.23659684,0.20761521,0.17329036,WEF05,ONET04,WEF_FutureOfJobs_2023,0.3484041154384613
scalable analytics solutions,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.38635865,0.38635865,0.2955208,0.22318844,0.090837836,ONET02,WEF04,WEF_FutureOfJobs_2023,0.34772278368473053
UX Design,2,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.63002783,0.63002783,0.33331606,0.26284862,0.29671177,2-Dec,ONET04,ONET_BrightOutlook_2024,0.3465153068304062
MLOps,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.34592408,0.34592408,0.3262898,0.21685067,0.019634277,WEF04,MCK01,WEF_FutureOfJobs_2023,0.3459240794181824
AWS,8,0.789875,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.40620685,0.40620685,0.29181162,0.19763044,0.11439523,ONET02,WEF02,WEF_FutureOfJobs_2023,0.3452758193016052
cloud journey,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.40530804,0.40530804,0.1921774,0.18933178,0.21313064,ONET02,WEF02,WEF_FutureOfJobs_2023,0.3445118322968483
data security,2,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.3823759,0.3823759,0.32646337,0.30004475,0.055912524,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.34413830637931825
digital marketing,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.48963898,0.48963898,0.3490095,0.28469285,0.14062947,ONET03,MCK02,WEF_FutureOfJobs_2023,0.342747288942337
Data solutions,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.38082182,0.38082182,0.36695385,0.35959706,0.013867974,ONET02,1-Dec,WEF_FutureOfJobs_2023,0.34273964166641235
AI image generation technologies,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.3417602,0.3417602,0.33866602,0.18849641,0.0030941665,WEF07,ONET04,WEF_FutureOfJobs_2023,0.34176018834114075
algorithmic,2,0.40049999999999997,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.34165105,0.34165105,0.33599487,0.19093186,0.0056561828,WEF07,MCK01,WEF_FutureOfJobs_2023,0.341651052236557
Container platforms,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.4015514,0.4015514,0.24060431,0.20606387,0.16094708,2-Dec,WEF05,WEF_FutureOfJobs_2023,0.3413186863064766
predictive analytics,1,0.848,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.37875167,0.37875167,0.2977562,0.27711836,0.08099547,WEF01,ONET02,WEF_FutureOfJobs_2023,0.34087649881839754
high-performance analytics solutions,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.37864187,0.37864187,0.28381252,0.1794003,0.09482935,ONET02,3-Dec,WEF_FutureOfJobs_2023,0.3407776862382889
-code platforms,1,0.535,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.39947417,0.39947417,0.39352408,0.36389273,0.0059500933,3-Dec,2-Dec,WEF_FutureOfJobs_2023,0.3395530477166176
Algorithms,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.33951876,0.33951876,0.28984442,0.23274454,0.049674332,WEF07,ONET02,WEF_FutureOfJobs_2023,0.3395187556743622
object-oriented languages,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.33858293,0.33858293,0.3098749,0.30814004,0.02870804,3-Dec,MCK01,WEF_FutureOfJobs_2023,0.33858293294906616
UX/UI design,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.6140695,0.6140695,0.2953908,0.22077988,0.3186787,2-Dec,WEF07,ONET_BrightOutlook_2024,0.33773823678493503
ERP datasets,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.37487605,0.37487605,0.3541108,0.3442181,0.020765245,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.33738844692707065
-computing,1,0.521,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.35364982,0.35364982,0.32270268,0.28342476,0.030947149,MCK01,WEF04,WEF_FutureOfJobs_2023,0.33596733361482617
Security monitoring,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.37147605,0.37147605,0.35284954,0.16417319,0.018626511,ONET02,3-Dec,WEF_FutureOfJobs_2023,0.33432844877243045
GCP,2,0.8465,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.39320213,0.39320213,0.19618969,0.16789913,0.19701244,ONET02,MCK01,WEF_FutureOfJobs_2023,0.33422180712223054
NLP -related,1,0.464,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.33349234,0.33349234,0.24957483,0.23327257,0.08391751,WEF07,MCK02,WEF_FutureOfJobs_2023,0.33349233865737915
Cyber solutions,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.36869872,0.36869872,0.32315394,0.30874974,0.045544773,WEF07,MCK01,WEF_FutureOfJobs_2023,0.33182884454727174
autonomous systems,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.34912804,0.34912804,0.3449008,0.28417775,0.004227251,MCK01,WEF01,WEF_FutureOfJobs_2023,0.3316716358065605
Shielded Cloud Solutions,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.38947988,0.38947988,0.20445806,0.1814389,0.18502182,WEF06,WEF03,WEF_FutureOfJobs_2023,0.3310578942298889
Cyber policies,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.36758485,0.36758485,0.219849,0.2163831,0.14773585,WEF06,MCK01,WEF_FutureOfJobs_2023,0.33082636892795564
Sustainability,2,0.712,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.5510643,0.5510643,0.22918566,0.18605404,0.32187867,WEF04,3-Dec,WEF_FutureOfJobs_2023,0.330638587474823
ethical,1,0.321,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.3460849,0.3460849,0.1437343,0.1315485,0.20235059,WEF06,WEF03,WEF_FutureOfJobs_2023,0.32878064811229707
penetration testing,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.3644978,0.3644978,0.21035096,0.20870732,0.15414685,ONET01,ONET03,WEF_FutureOfJobs_2023,0.3280480295419693
data analysis best practices,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.36360925,0.36360925,0.34549353,0.32780677,0.01811573,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.3272483289241791
cyber metrics,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.36324644,0.36324644,0.23838302,0.23639049,0.124863416,ONET03,ONET02,WEF_FutureOfJobs_2023,0.3269217967987061
Copilot,2,0.653,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.3439933,0.3439933,0.23197597,0.22451314,0.11201733,MCK01,1-Dec,WEF_FutureOfJobs_2023,0.3267936408519745
Studio,1,0.295,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.34113425,0.34113425,0.32928026,0.30019036,0.011853993,ONET04,ONET03,WEF_FutureOfJobs_2023,0.32407753765583036
Microsoft,3,0.5466666666666667,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.32406622,0.32406622,0.31192032,0.3055063,0.012145907,ONET02,WEF04,WEF_FutureOfJobs_2023,0.3240662217140198
large datasets,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.35799068,0.35799068,0.31105137,0.24413705,0.046939313,WEF01,ONET02,WEF_FutureOfJobs_2023,0.3221916139125824
Critical information infrastructures,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.3569408,0.3569408,0.34981164,0.3352691,0.0071291625,WEF04,ONET02,WEF_FutureOfJobs_2023,0.32124672532081605
CI/CD pipelines,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.3774442,0.3774442,0.30332738,0.22470787,0.074116826,MCK01,ONET04,WEF_FutureOfJobs_2023,0.32082757651805877
Data strategy,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.35613996,0.35613996,0.3524176,0.26482975,0.0037223697,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.3205259621143341
data wrangling,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.35608122,0.35608122,0.34967864,0.28876477,0.006402582,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.3204730957746506
Commerce,2,0.764,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.45464566,0.45464566,0.27696368,0.26111948,0.17768198,ONET02,MCK01,WEF_FutureOfJobs_2023,0.31825196444988246
-oriented languages,1,0.511,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.3176065,0.3176065,0.27832896,0.2654992,0.039277554,3-Dec,MCK01,WEF_FutureOfJobs_2023,0.31760650873184204
ML training performance,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.31361783,0.31361783,0.22997054,0.13358043,0.08364728,1-Dec,WEF07,WEF_FutureOfJobs_2023,0.3136178255081177
civil infrastructure,1,0.821,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.36710972,0.36710972,0.23785897,0.23656149,0.12925075,ONET02,WEF06,WEF_FutureOfJobs_2023,0.31204325854778286
environment,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.36653197,0.36653197,0.31206635,0.2871105,0.05446562,WEF06,ONET02,WEF_FutureOfJobs_2023,0.3115521728992462
model training,1,0.838,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.31054962,0.31054962,0.25252,0.19858411,0.05802962,1-Dec,WEF07,WEF_FutureOfJobs_2023,0.31054961681365967
algorithmic trading,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.31031656,0.31031656,0.26292953,0.2581105,0.047387034,WEF07,WEF05,WEF_FutureOfJobs_2023,0.3103165626525879
Infrastructure Services Department,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.36426097,0.36426097,0.34728235,0.21279173,0.016978621,ONET02,MCK01,WEF_FutureOfJobs_2023,0.30962182581424713
data protection standards,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.34361708,0.34361708,0.28095272,0.2773062,0.06266436,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.3092553734779358
crypto-related services,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.3426029,0.3426029,0.2647789,0.25145966,0.077824,WEF05,ONET02,WEF_FutureOfJobs_2023,0.30834261775016786
Civil Infrastructure projects,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.3625842,0.3625842,0.25093585,0.24833708,0.11164835,MCK02,WEF06,WEF_FutureOfJobs_2023,0.30819657295942304
cyber,1,0.31,WEF03,Cybersecurity,Strong_Growth,0.9,0.34150234,0.34150234,0.31761274,0.31339863,0.023889601,MCK02,WEF05,WEF_FutureOfJobs_2023,0.3073521047830582
Network infrastructure,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.3615005,0.3615005,0.31900528,0.24611117,0.04249522,ONET02,WEF03,WEF_FutureOfJobs_2023,0.3072754263877869
Databricks,3,0.8170000000000001,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.3403102,0.3403102,0.29951587,0.20911296,0.040794313,ONET02,MCK01,WEF_FutureOfJobs_2023,0.30627916753292084
commerce systems,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.43695,0.43695,0.3488773,0.30069372,0.08807269,ONET02,MCK01,WEF_FutureOfJobs_2023,0.3058649986982345
Agile,3,0.623,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.46972394,0.46972394,0.35306612,0.31444392,0.11665782,3-Dec,MCK02,ONET_BrightOutlook_2024,0.3053205609321594
Cloudflare Workers,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.35777244,0.35777244,0.18969354,0.17703398,0.1680789,1-Dec,MCK01,WEF_FutureOfJobs_2023,0.3041065737605095
Agile team,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.46753398,0.46753398,0.36860773,0.28971985,0.098926246,MCK02,3-Dec,ONET_BrightOutlook_2024,0.3038970842957497
data visualization best practices,1,0.819,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.33745566,0.33745566,0.29438615,0.27274904,0.04306951,ONET02,ONET03,WEF_FutureOfJobs_2023,0.30371009409427646
user experience (UX) principles,1,0.84,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.5499609,0.5499609,0.29965845,0.26189592,0.25030246,2-Dec,MCK02,ONET_BrightOutlook_2024,0.302478501200676
military systems,1,0.848,WEF03,Cybersecurity,Strong_Growth,0.9,0.33535764,0.33535764,0.28277218,0.2761052,0.052585453,WEF04,ONET02,WEF_FutureOfJobs_2023,0.30182187259197235
"Computer Engineering,",1,0.476,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.46362805,0.46362805,0.40753812,0.40331012,0.056089938,ONET03,ONET02,ONET_BrightOutlook_2024,0.30135823488235475
precision engagement defense systems,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.3348366,0.3348366,0.16081072,0.14543486,0.17402588,WEF07,MCK02,WEF_FutureOfJobs_2023,0.3013529419898987
AWS tools,1,0.843,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.35308486,0.35308486,0.2892999,0.248122,0.06378496,ONET02,MCK02,WEF_FutureOfJobs_2023,0.300122132897377
NASA missions,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.31576243,0.31576243,0.30404446,0.2769942,0.011717975,WEF04,MCK01,WEF_FutureOfJobs_2023,0.29997430890798565
algorithmic trading strategies,1,0.849,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.298405,0.298405,0.24355215,0.2078115,0.054852843,WEF05,WEF02,WEF_FutureOfJobs_2023,0.2984049916267395
Dataverse,1,0.849,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.3295318,0.3295318,0.27056476,0.2661287,0.058967024,ONET02,WEF04,WEF_FutureOfJobs_2023,0.2965786099433899
automation technologies,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.59199274,0.59199274,0.40921044,0.34854984,0.18278229,WEF07,WEF01,McKinsey_FutureOfWork_2023,0.29599636793136597
Threat Alerting,1,0.807,WEF03,Cybersecurity,Strong_Growth,0.9,0.32870495,0.32870495,0.14598042,0.1013563,0.18272454,WEF07,MCK01,WEF_FutureOfJobs_2023,0.29583445787429813
Data Governance,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.32822335,0.32822335,0.29092792,0.28400093,0.03729543,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.2954010128974915
Microservices,1,0.85,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.34639674,0.34639674,0.28514075,0.24658631,0.06125599,MCK01,ONET02,WEF_FutureOfJobs_2023,0.2944372326135635
automation systems,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.588494,0.588494,0.39952788,0.3348329,0.18896613,WEF07,WEF01,McKinsey_FutureOfWork_2023,0.29424700140953064
scientific software development,1,0.848,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.45220774,0.45220774,0.37663674,0.33911666,0.075571,3-Dec,MCK02,ONET_BrightOutlook_2024,0.2939350336790085
"Pipelines,",1,0.545,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.34465024,0.34465024,0.31701633,0.26470575,0.027633905,MCK01,WEF02,WEF_FutureOfJobs_2023,0.2929527029395103
Revenue Cloud,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.3438623,0.3438623,0.2389607,0.22684166,0.1049016,WEF05,ONET02,WEF_FutureOfJobs_2023,0.2922829508781433
critical infrastructure,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.34256452,0.34256452,0.28263503,0.22255203,0.05992949,WEF03,WEF07,WEF_FutureOfJobs_2023,0.2911798447370529
AWS EKS,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.34150365,0.34150365,0.18152547,0.16769159,0.15997818,ONET02,ONET01,WEF_FutureOfJobs_2023,0.29027810245752333
Data Visualization,2,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.3219041,0.3219041,0.28458053,0.23073089,0.037323564,ONET03,ONET02,WEF_FutureOfJobs_2023,0.28971368372440337
payments industry,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.4135444,0.4135444,0.25068095,0.2106104,0.16286343,MCK01,1-Dec,WEF_FutureOfJobs_2023,0.2894810706377029
databases,1,0.849,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.57801855,0.57801855,0.41273367,0.35270962,0.16528487,1-Dec,WEF02,ONET_BrightOutlook_2024,0.2890092730522156
CI/CD pipeline,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.33891195,0.33891195,0.27823073,0.20516953,0.060681224,MCK01,ONET04,WEF_FutureOfJobs_2023,0.28807515799999234
cryptography,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.3196871,0.3196871,0.19882733,0.19122204,0.12085977,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.2877183884382248
gaming,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.47756076,0.47756076,0.30979252,0.2669123,0.16776824,ONET02,ONET03,ONET_BrightOutlook_2024,0.28653645515441895
Salesforce Platform Developer Certification,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.40914312,0.40914312,0.3590456,0.34528518,0.050097525,ONET01,WEF04,WEF_FutureOfJobs_2023,0.2864001840353012
"Engineering,",3,0.5536666666666666,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.43862605,0.43862605,0.379712,0.33817366,0.058914065,ONET03,ONET04,ONET_BrightOutlook_2024,0.2851069331169129
Top Secret Security Clearance,1,0.781,WEF03,Cybersecurity,Strong_Growth,0.9,0.3166503,0.3166503,0.19667698,0.17414977,0.11997332,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.28498527109622956
competitive intelligence,1,0.8,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.29871583,0.29871583,0.27462488,0.21124852,0.024090946,WEF01,WEF03,WEF_FutureOfJobs_2023,0.283780038356781
GitHub,3,0.7163333333333334,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.33375654,0.33375654,0.28518385,0.28064823,0.04857269,3-Dec,ONET02,WEF_FutureOfJobs_2023,0.28369305580854415
estimating software,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.28351164,0.28351164,0.23766294,0.22321501,0.045848697,3-Dec,WEF02,WEF_FutureOfJobs_2023,0.2835116386413574
data protection strategies,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.31418014,0.31418014,0.2615673,0.25500235,0.05261284,ONET02,1-Dec,WEF_FutureOfJobs_2023,0.28276212215423585
creative experimentation,1,0.753,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.29684353,0.29684353,0.27418113,0.22827531,0.022662401,ONET03,3-Dec,WEF_FutureOfJobs_2023,0.28200135231018064
cyber reporting,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.31331062,0.31331062,0.24899861,0.1959992,0.06431201,MCK02,WEF02,WEF_FutureOfJobs_2023,0.2819795608520508
design culture,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.5126265,0.5126265,0.34437406,0.30193606,0.16825247,2-Dec,ONET04,ONET_BrightOutlook_2024,0.2819445908069611
automation,3,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.56250584,0.56250584,0.4514453,0.33370912,0.11106053,WEF07,3-Dec,McKinsey_FutureOfWork_2023,0.281252920627594
computerized automation systems,1,0.829,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.5572671,0.5572671,0.35612547,0.31273377,0.20114166,WEF07,WEF01,McKinsey_FutureOfWork_2023,0.27863356471061707
marketing systems,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.39775103,0.39775103,0.29907826,0.28172833,0.09867278,ONET02,ONET03,WEF_FutureOfJobs_2023,0.2784257233142853
Business analysis,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.3088161,0.3088161,0.3068892,0.29078782,0.001926899,ONET02,1-Dec,WEF_FutureOfJobs_2023,0.2779344946146011
Wastewater services,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.32611337,0.32611337,0.3172065,0.2798874,0.008906871,MCK01,WEF06,WEF_FutureOfJobs_2023,0.27719636708498
modern automation tooling,1,0.843,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.55308115,0.55308115,0.3460321,0.3307105,0.20704904,3-Dec,WEF07,McKinsey_FutureOfWork_2023,0.2765405774116516
Continuous deployment,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.32450265,0.32450265,0.3103894,0.19048914,0.014113247,3-Dec,2-Dec,WEF_FutureOfJobs_2023,0.2758272498846054
Cyber controls,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.30526096,0.30526096,0.30020377,0.29061386,0.005057186,MCK01,WEF07,WEF_FutureOfJobs_2023,0.27473486065864566
career development,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.42226002,0.42226002,0.3828964,0.35581648,0.039363623,1-Dec,MCK02,ONET_BrightOutlook_2024,0.2744690105319023
C++,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.2742875,0.2742875,0.23468487,0.20579544,0.039602622,ONET02,ONET04,WEF_FutureOfJobs_2023,0.27428749203681946
Design systems,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.4974498,0.4974498,0.3505854,0.29730213,0.14686438,2-Dec,ONET04,ONET_BrightOutlook_2024,0.2735973820090294
-end languages,1,0.454,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.28784096,0.28784096,0.25265667,0.24487782,0.035184294,WEF01,MCK01,WEF_FutureOfJobs_2023,0.2734489142894745
Creative,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.28776142,0.28776142,0.24966381,0.24517378,0.038097605,ONET04,MCK02,WEF_FutureOfJobs_2023,0.27337334901094434
engineering teams,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.41930178,0.41930178,0.3475386,0.32754794,0.07176319,MCK02,WEF07,ONET_BrightOutlook_2024,0.27254615575075153
database applications,1,0.851,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.5438599,0.5438599,0.38190976,0.32363087,0.16195014,1-Dec,2-Dec,ONET_BrightOutlook_2024,0.27192994952201843
Financial Services industry,1,0.814,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.38840628,0.38840628,0.33794978,0.31968272,0.050456494,ONET02,1-Dec,WEF_FutureOfJobs_2023,0.27188439369201656
Agile methodology,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.41793898,0.41793898,0.29078838,0.28089592,0.1271506,3-Dec,MCK02,ONET_BrightOutlook_2024,0.27166033536195755
"data and automation technologies,",1,0.471,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.54229087,0.54229087,0.45153332,0.3909394,0.09075755,1-Dec,WEF02,McKinsey_FutureOfWork_2023,0.27114543318748474
Visual Arts,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.45180947,0.45180947,0.4028049,0.34822726,0.049004555,ONET03,WEF01,ONET_BrightOutlook_2024,0.2710856795310974
human rights,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.28251255,0.28251255,0.14418453,0.12010615,0.13832802,MCK01,WEF04,WEF_FutureOfJobs_2023,0.2683869183063507
government projects,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.28247374,0.28247374,0.27631664,0.2754243,0.0061571,WEF04,3-Dec,WEF_FutureOfJobs_2023,0.26835005581378935
